date,code,name,weight
2018-11-29,000488,晨鸣纸业,0.27
2018-11-29,000501,鄂武商Ａ,0.13
2018-11-29,000513,丽珠集团,0.31
2018-11-29,000519,中兵红箭,0.16
2018-11-29,000528,柳工,0.23
2018-11-29,000536,华映科技,0.1
2018-11-29,000541,佛山照明,0.12
2018-11-29,000543,皖能电力,0.17
2018-11-29,000547,航天发展,0.27
2018-11-29,000552,靖远煤电,0.1
2018-11-29,000553,沙隆达Ａ,0.15
2018-11-29,000563,陕国投Ａ,0.19
2018-11-29,000566,海南海药,0.19
2018-11-29,000572,海马汽车,0.09
2018-11-29,000581,威孚高科,0.36
2018-11-29,000587,金洲慈航,0.1
2018-11-29,000592,平潭发展,0.15
2018-11-29,000596,古井贡酒,0.21
2018-11-29,000598,兴蓉环境,0.25
2018-11-29,000600,建投能源,0.12
2018-11-29,000612,焦作万方,0.13
2018-11-29,000636,风华高科,0.28
2018-11-29,000656,金科股份,0.54
2018-11-29,000661,长春高新,0.88
2018-11-29,000667,美好置业,0.22
2018-11-29,000681,视觉中国,0.29
2018-11-29,000685,中山公用,0.21
2018-11-29,000686,东北证券,0.32
2018-11-29,000690,宝新能源,0.41
2018-11-29,000703,恒逸石化,0.44
2018-11-29,000712,锦龙股份,0.15
2018-11-29,000718,苏宁环球,0.16
2018-11-29,000727,华东科技,0.14
2018-11-29,000729,燕京啤酒,0.27
2018-11-29,000732,泰禾集团,0.26
2018-11-29,000738,航发控制,0.19
2018-11-29,000750,国海证券,0.42
2018-11-29,000758,中色股份,0.18
2018-11-29,000761,本钢板材,0.06
2018-11-29,000762,西藏矿业,0.11
2018-11-29,000766,通化金马,0.11
2018-11-29,000778,新兴铸管,0.36
2018-11-29,000806,银河生物,0.1
2018-11-29,000807,云铝股份,0.21
2018-11-29,000813,德展健康,0.3
2018-11-29,000825,太钢不锈,0.35
2018-11-29,000829,天音控股,0.1
2018-11-29,000830,鲁西化工,0.37
2018-11-29,000848,承德露露,0.16
2018-11-29,000860,顺鑫农业,0.46
2018-11-29,000877,天山股份,0.16
2018-11-29,000878,云南铜业,0.23
2018-11-29,000887,中鼎股份,0.27
2018-11-29,000926,福星股份,0.17
2018-11-29,000930,中粮生化,0.26
2018-11-29,000937,冀中能源,0.14
2018-11-29,000960,锡业股份,0.28
2018-11-29,000969,安泰科技,0.11
2018-11-29,000970,中科三环,0.23
2018-11-29,000975,银泰资源,0.28
2018-11-29,000977,浪潮信息,0.46
2018-11-29,000979,中弘退,0.06
2018-11-29,000980,众泰汽车,0.1
2018-11-29,000987,越秀金控,0.08
2018-11-29,000988,华工科技,0.24
2018-11-29,000990,诚志股份,0.12
2018-11-29,000997,新 大 陆,0.37
2018-11-29,000999,华润三九,0.32
2018-11-29,001696,宗申动力,0.11
2018-11-29,002002,鸿达兴业,0.11
2018-11-29,002004,华邦健康,0.24
2018-11-29,002011,盾安环境,0.1
