code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
600075,新疆天业,1.6632,2826.47,2826.47,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.58,0.00,2019-11-25
600397,安源煤业,10.1818,4378.81,2836.03,1542.78,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.20,0.11,2019-11-25
600397,安源煤业,10.1818,7148.92,3317.76,3831.16,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.08,0.10,2019-11-25
600569,安阳钢铁,10.084,4248.06,2131.03,2117.03,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.09,0.09,2019-11-25
600747,退市大控,0,364.10,224.92,139.18,退市整理的证券,0.56,0.35,2019-11-25
603022,新通联,-9.9227,17695.63,8219.28,9476.34,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.09,0.11,2019-11-25
603081,大丰实业,3.298,23650.34,9364.98,14285.36,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.25,0.38,2019-11-25
603093,南华期货,-2.4872,7884.50,4895.75,2988.75,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.09,0.05,2019-11-25
603226,菲林格尔,-10.0145,478.89,155.74,323.14,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.48,1.00,2019-11-25
603377,东方时尚,-7.0546,34515.41,12409.55,22105.87,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.18,0.33,2019-11-25
603390,N通达,43.9921,1490.24,1452.75,37.49,当日无价格涨跌幅限制的A股，出现异常波动停牌的,1.00,0.03,2019-11-25
603390,N通达,43.9921,1490.24,1452.75,37.49,无价格涨跌幅限制的证券,1.00,0.03,2019-11-25
603555,贵人鸟,10.1176,2715.72,1936.60,779.12,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.21,0.08,2019-11-25
603690,至纯科技,-10.0078,6045.36,2282.57,3762.80,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.10,0.16,2019-11-25
603815,交建股份,3.8621,9665.18,4579.03,5086.15,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.07,0.08,2019-11-25
603976,正川股份,-10.0101,1296.64,365.42,931.22,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.39,1.00,2019-11-25
603976,正川股份,-10.0101,7004.78,3780.93,3223.84,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.25,0.21,2019-11-25
