code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
300379,东方通,10.0081,73080.06,39091.24,33988.82,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.11,2019-09-11
300384,三联虹普,-9.1801,13072.44,5908.44,7164.00,日跌幅偏离值达到7%的前五只证券,0.12,0.15,2019-09-11
300456,耐威科技,10.0066,20089.94,13424.86,6665.08,日涨幅偏离值达到7%的前五只证券,0.19,0.09,2019-09-11
300581,晨曦航空,4.847,6885.52,3816.23,3069.29,日换手率达到20%的前五只证券,0.08,0.06,2019-09-11
300672,国科微,10.0095,9371.31,4629.67,4741.64,日涨幅偏离值达到7%的前五只证券,0.07,0.07,2019-09-11
300674,宇信科技,-6.4976,7796.11,4171.06,3625.05,日换手率达到20%的前五只证券,0.09,0.08,2019-09-11
300689,澄天伟业,10,5403.81,3855.70,1548.11,日涨幅偏离值达到7%的前五只证券,0.18,0.07,2019-09-11
300689,澄天伟业,10,5403.81,3855.70,1548.11,日换手率达到20%的前五只证券,0.18,0.07,2019-09-11
300705,九典制药,0.6163,5299.73,1269.74,4029.98,日振幅值达到15%的前五只证券,0.04,0.13,2019-09-11
300738,奥飞数据,10.0158,11388.87,7318.53,4070.35,日涨幅偏离值达到7%的前五只证券,0.25,0.14,2019-09-11
300775,三角防务,-3.9001,6583.13,3599.66,2983.47,日换手率达到20%的前五只证券,0.05,0.05,2019-09-11
300789,唐源电气,-4.5086,4946.61,2049.22,2897.39,日换手率达到20%的前五只证券,0.07,0.10,2019-09-11
600052,浙江广厦,10.0511,11890.24,5705.08,6185.17,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.06,0.07,2019-09-11
600095,哈高科,9.9621,29825.62,16642.38,13183.24,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.09,0.07,2019-09-11
600758,红阳能源,10.0592,9578.45,5925.85,3652.61,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.11,0.07,2019-09-11
600803,新奥股份,10.0213,5561.92,4299.89,1262.03,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.85,0.25,2019-09-11
600850,华东电脑,-9.3511,22393.81,9630.10,12763.70,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.08,0.11,2019-09-11
603011,合锻智能,-10.0559,11737.12,1953.16,9783.96,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.05,0.23,2019-09-11
603011,合锻智能,-10.0559,11737.12,1953.16,9783.96,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.05,0.23,2019-09-11
603068,博通集成,-9.0839,23041.60,8445.46,14596.14,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.10,0.18,2019-09-11
603093,南华期货,10.0074,767.54,734.56,32.98,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.04,2019-09-11
603662,柯力传感,-1.6591,13327.16,4807.57,8519.58,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.11,2019-09-11
603687,大胜达,3.1866,5901.45,2289.84,3611.61,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.05,0.08,2019-09-11
603739,蔚蓝生物,3.6099,11060.25,7579.12,3481.12,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.14,0.06,2019-09-11
603927,中科软,9.9883,87.49,73.39,14.10,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.19,2019-09-11
