code,name,date,bamount,samount,type
000063,中兴通讯,2019-09-09,28389.1,0.0,涨幅偏离值达7%的证券
603093,南华期货,2019-09-09,0.0,3.61,连续三个交易日内，涨幅偏离值累计达20%的证券
600850,华东电脑,2019-09-09,0.0,8495.83,连续三个交易日内，涨幅偏离值累计达20%的证券
601717,郑煤机,2019-09-09,0.0,980.54,涨幅偏离值达7%的证券
300785,值得买,2019-09-09,579.11,0.0,换手率达20%的证券
300735,光弘科技,2019-09-09,0.0,2312.25,涨幅偏离值达7%的证券
002957,科瑞技术,2019-09-09,0.0,728.44,换手率达20%的证券
002036,联创电子,2019-09-09,13166.67,10044.96,连续三个交易日内，涨幅偏离值累计达20%的证券
002947,恒铭达,2019-09-06,0.0,1670.81,振幅值达15%的证券
002947,恒铭达,2019-09-06,0.0,1670.81,跌幅偏离值达7%的证券
000603,盛达矿业,2019-09-06,236.53,1060.37,跌幅偏离值达7%的证券
300567,精测电子,2019-09-06,7139.47,13675.17,涨幅偏离值达7%的证券
603936,博敏电子,2019-09-06,0.0,3900.6,跌幅偏离值达7%的证券
600378,昊华科技,2019-09-06,2996.69,0.0,涨幅偏离值达7%的证券
300431,暴风集团,2019-09-06,152.88,981.09,跌幅偏离值达7%的证券
300397,天和防务,2019-09-06,0.0,783.9,涨幅偏离值达7%的证券
300773,拉卡拉,2019-09-06,660.32,0.0,换手率达20%的证券
300353,东土科技,2019-09-06,0.0,1396.27,涨幅偏离值达7%的证券
002036,联创电子,2019-09-06,5452.63,852.36,涨幅偏离值达7%的证券
002947,恒铭达,2019-09-06,0.0,1670.81,换手率达20%的证券
002947,恒铭达,2019-09-06,0.0,1670.81,振幅值达15%的证券
002947,恒铭达,2019-09-06,0.0,1670.81,跌幅偏离值达7%的证券
000603,盛达矿业,2019-09-06,236.53,1060.37,跌幅偏离值达7%的证券
600781,ST辅仁,2019-09-05,0.0,87.58,连续三个交易日内，跌幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券
603093,南华期货,2019-09-05,0.0,3.61,涨幅偏离值达7%的证券
300789,唐源电气,2019-09-05,0.0,268.5,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的股票
300789,唐源电气,2019-09-05,0.0,268.5,换手率达20%的证券
300739,明阳电路,2019-09-05,1453.54,3796.0,换手率达20%的证券
300308,中际旭创,2019-09-05,1534.4,0.0,涨幅偏离值达7%的证券
300088,长信科技,2019-09-05,3753.87,0.0,涨幅偏离值达7%的证券
300033,同花顺,2019-09-05,23118.96,2110.59,涨幅偏离值达7%的证券
000609,中迪投资,2019-09-05,28.23,88.28,涨幅偏离值达7%的证券
000988,华工科技,2019-09-05,14659.33,2960.36,涨幅偏离值达7%的证券
600485,*ST信威,2019-09-05,0.0,622.06,连续三个交易日内，跌幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券
603186,华正新材,2019-09-04,16998.74,1239.7,连续三个交易日内，涨幅偏离值累计达20%的证券
600136,当代明诚,2019-09-04,2495.07,1987.41,连续三个交易日内，涨幅偏离值累计达20%的证券
600745,闻泰科技,2019-09-04,0.0,10461.07,连续三个交易日内，涨幅偏离值累计达20%的证券
603093,南华期货,2019-09-04,0.0,7.87,连续三个交易日内，涨幅偏离值累计达20%的证券
603000,人民网,2019-09-04,0.0,26429.7,跌幅偏离值达7%的证券
300572,安车检测,2019-09-04,3432.26,2400.74,涨幅偏离值达7%的证券
000610,西安旅游,2019-09-04,86.29,333.97,涨幅偏离值达7%的证券
300350,华鹏飞,2019-09-04,0.0,1744.39,振幅值达15%的证券
002959,小熊电器,2019-09-04,4395.56,0.0,换手率达20%的证券
002957,科瑞技术,2019-09-04,211.86,532.8,换手率达20%的证券
