code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
300670,大烨智能,4.5097,6375.60,2763.33,3612.27,日换手率达到20%的前五只证券,0.06,0.08,2018-11-08
300674,宇信科技,9.9668,17.58,13.87,3.71,日涨幅偏离值达到7%的前五只证券,1.00,0.27,2018-11-08
300688,创业黑马,-3.9615,12204.37,4293.68,7910.70,日换手率达到20%的前五只证券,0.09,0.17,2018-11-08
300694,蠡湖股份,-3.6302,7032.00,1509.62,5522.38,日换手率达到20%的前五只证券,0.04,0.15,2018-11-08
300730,科创信息,-8.2174,4695.58,1804.18,2891.39,日跌幅偏离值达到7%的前五只证券,0.05,0.07,2018-11-08
300730,科创信息,-8.2174,4695.58,1804.18,2891.39,日换手率达到20%的前五只证券,0.05,0.07,2018-11-08
300748,金力永磁,-5.4054,6384.12,2800.56,3583.56,日换手率达到20%的前五只证券,0.06,0.07,2018-11-08
600053,九鼎投资,4.1232,10585.27,4053.79,6531.47,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.10,0.15,2018-11-08
600082,海泰发展,10.049,1803.33,1188.73,614.60,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.14,0.07,2018-11-08
600086,东方金钰,-10,596.73,156.40,440.33,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.36,1.00,2018-11-08
600086,东方金钰,-10,1010.69,188.67,822.01,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.23,0.99,2018-11-08
600122,宏图高科,-3.7113,45894.19,10236.87,35657.32,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.11,0.40,2018-11-08
600128,弘业股份,10.0124,10626.68,5522.08,5104.60,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.24,0.22,2018-11-08
600232,金鹰股份,9.9237,3778.67,2068.62,1710.05,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.24,0.20,2018-11-08
600235,民丰特纸,9.9291,5813.76,3213.56,2600.19,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.32,0.26,2018-11-08
600462,九有股份,9.973,13086.07,3937.54,9148.53,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.18,0.42,2018-11-08
600601,方正科技,10.0775,4078.90,3472.18,606.72,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.41,0.07,2018-11-08
600604,市北高新,10.0213,4470.10,2494.50,1975.60,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.40,0.32,2018-11-08
600687,刚泰控股,10.0671,10463.59,6871.56,3592.02,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.07,0.04,2018-11-08
600687,刚泰控股,10.0671,18481.43,8717.79,9763.64,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.04,0.04,2018-11-08
600689,上海三毛,10.0478,7619.83,4340.19,3279.64,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.09,0.07,2018-11-08
600695,绿庭投资,-4.3682,8527.15,3543.92,4983.24,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.05,0.07,2018-11-08
600783,鲁信创投,10.0383,18685.25,8202.59,10482.66,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.09,0.11,2018-11-08
600796,钱江生化,2.1021,6973.37,3725.82,3247.55,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.10,0.09,2018-11-08
600895,张江高科,9.4181,37558.44,18765.02,18793.42,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.10,0.10,2018-11-08
601118,海南橡胶,-9.9698,2331.73,409.03,1922.70,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.16,0.76,2018-11-08
601162,天风证券,-7.6087,21428.55,7260.58,14167.97,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.04,0.08,2018-11-08
603032,德新交运,-8.8069,13578.92,4485.69,9093.24,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.05,0.09,2018-11-08
603032,德新交运,-8.8069,13578.92,4485.69,9093.24,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.05,0.09,2018-11-08
603499,翔港科技,10,8471.70,5675.81,2795.89,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.33,0.16,2018-11-08
