Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
18.632941,28.65,橙天嘉禾影城深圳卓悦汇店,62,1547,70925.11,54,45.85
14.762594,21.14,宁波博纳国际影城（北仑店）,63,1755,70809.89,83,40.35
20.406700,20.76,UME影城（重庆江北店）,64,1993,70632.24,96,35.44
14.284009,26.60,成都博纳国际影城（大悦城店）,65,1596,70574.25,60,44.22
13.855035,21.60,广州番禺万达广场店,66,1404,70302.59,65,50.07
14.916561,18.90,郑州奥斯卡熙地港国际影城,67,1777,70155.03,94,39.48
11.369395,19.79,兰州城关万达广场店,68,1346,69992.98,68,52.00
19.467106,33.04,中影国际影城南宁青秀航洋城店,69,1718,69687.57,52,40.56
14.301535,23.34,湛江中影星美影城,70,1564,69565.83,67,44.48
18.043530,33.16,荆州万达广场店,71,1658,69308.85,50,41.80
20.287392,34.04,内江万达广场店,72,1804,69162.21,53,38.34
12.192820,19.98,大连经开万达广场店,73,1658,68989.58,83,41.61
31.671284,24.73,广州市德金影院,74,1756,68778.88,71,39.17
17.124183,26.20,泉州万达广场店,75,1572,68608.89,60,43.64
25.138329,46.17,惠州万达影城新天地广场店,76,1893,68527.05,41,36.20
18.503721,22.16,昆明万达影城同德广场店,77,1507,68462.22,68,45.43
17.676280,30.16,武商众圆摩尔国际电影城,78,2232,68133.79,74,30.53
12.415593,19.77,北京石景山万达广场店,79,1265,67464.56,64,53.33
16.373146,26.25,东莞厚街万达广场店,80,1706,67080.56,65,39.32
13.355980,18.66,德纳国际影城湖州银泰店,81,1642,66589.31,88,40.55
18.495803,26.05,郑州中原万达广场店,82,1719,66157.80,66,38.49
8.568913,20.21,南宁市新民族影城,83,1233,65852.46,61,53.41
18.464001,28.83,广州增城万达广场店,84,1499,65839.21,52,43.92
9.842722,21.03,卢米埃北京长楹天街IMAX影城,85,1241,64984.99,59,52.37
30.810942,39.17,保定万达影城万博广场店,86,1802,64924.78,46,36.03
13.258666,23.03,东莞长安万达广场店,87,1520,64697.95,66,42.56
15.877151,23.35,衡阳万达广场店,88,1518,64519.89,65,42.50
10.332841,18.34,南宁青秀万达广场店,89,1522,64340.23,83,42.27
14.649572,19.04,橙天嘉禾影城上海LuOne凯德晶萃店,90,857,64126.84,45,74.83
16.794425,32.13,自贡星维国际电影城南湖店,91,1928,64104.37,60,33.25
11.015982,12.80,中瑞影城福州红星美凯龙,92,1267,63365.39,99,50.01
14.543442,26.28,上海江桥万达广场店,93,1314,63347.23,50,48.21
11.620178,22.04,柳州城中万达广场店,94,1521,63318.70,69,41.63
54.006968,66.43,汕尾华影众乐影城,95,1395,63270.00,21,45.35
11.802958,26.83,金逸影城武汉王家湾店,96,1717,63202.47,64,36.81
17.779530,28.18,长沙横店潇湘王府井影城,97,2029,62896.04,72,31.00
17.880325,30.35,大地影院秦皇岛世纪港湾,98,1639,62838.41,54,38.34
17.370629,23.84,上海周浦万达广场店,99,1311,62824.67,55,47.92
19.117678,34.95,中影国际影城广州天河太阳新天地店,100,1503,62456.26,43,41.55
