Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
4.572106,8.56,SFC上影影城（杭州龙湖店）,77,428,27216.46,50,63.59
24.838392,29.46,广州大学城宝鑫影城,78,707,27171.73,24,38.43
6.306520,12.72,北京美嘉欢乐影城（中关村）,79,598,27157.72,47,45.41
2.854477,4.57,杭州百老汇影城,80,306,27114.10,67,88.61
5.504479,9.73,百丽宫影城长宁来福士店,81,467,27064.41,48,57.95
4.264219,7.57,南宁青秀万达广场店,82,560,26724.43,74,47.72
4.599140,8.89,深圳市CINESKY新天影院(壹方天地IMAX店),83,507,26708.10,57,52.68
6.393564,12.85,北京嘉华国际影城,84,604,26589.89,47,44.02
3.664487,6.71,CGV影城 杭州滨江天街店,85,416,26434.36,62,63.54
4.317885,5.51,UME影城（北京安贞店）,86,441,26400.84,80,59.87
4.702260,7.23,中影国际影城上海合生汇店,87,448,26380.44,62,58.88
6.722689,11.76,广州保利国际影城（中环广场店）,88,600,26142.41,51,43.57
4.285914,6.53,英皇电影城-合肥万象城,89,470,26093.51,72,55.52
4.756078,7.43,CGV影城 上海白玉兰广场店,90,379,26019.97,51,68.65
5.044834,9.26,南京建邺万达广场店,91,491,25963.28,53,52.88
20.673978,18.63,新疆人民剧场,92,764,25833.38,41,33.81
3.656106,7.65,橙天嘉禾影城北京祥云店,93,367,25774.12,48,70.23
7.939118,11.20,海上明珠国际影城上海环球港店,94,549,25759.31,49,46.92
6.779307,8.33,广州UA花城汇影院,95,475,25756.82,57,54.22
4.865016,8.52,广州飞扬影城（乐峰店）,96,520,25742.77,61,49.51
6.505851,8.62,UME影城（重庆渝中店）,97,681,25554.93,79,37.53
7.780938,12.54,广州中华广场电影城,98,677,25494.48,54,37.66
5.458395,6.96,SFC上影影城（八佰伴店）,99,397,25371.62,57,63.91
6.683788,8.47,郑州奥斯卡熙地港国际影城,100,720,25224.18,85,35.03
