code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
002871,伟隆股份,9.9917,19354.95,11228.69,8126.27,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.23,0.16,2018-12-24
002871,伟隆股份,9.9917,12913.68,8120.17,4793.51,日换手率达到20%的前五只证券,0.26,0.15,2018-12-24
002907,华森制药,9.9899,8598.69,3841.85,4756.84,日涨幅偏离值达到7%的前五只证券,0.11,0.14,2018-12-24
002907,华森制药,9.9899,8598.69,3841.85,4756.84,日换手率达到20%的前五只证券,0.11,0.14,2018-12-24
002927,泰永长征,9.9942,5406.86,2663.37,2743.49,日涨幅偏离值达到7%的前五只证券,0.09,0.09,2018-12-24
002941,新疆交建,-3.4096,11570.08,4318.98,7251.10,日换手率达到20%的前五只证券,0.05,0.08,2018-12-24
002942,新农股份,2.0239,3764.65,1861.10,1903.55,日换手率达到20%的前五只证券,0.06,0.06,2018-12-24
002943,宇晶股份,2.2565,5177.45,2026.67,3150.78,日换手率达到20%的前五只证券,0.06,0.09,2018-12-24
300077,国民技术,-10.0335,3952.37,1806.52,2145.85,日跌幅偏离值达到7%的前五只证券,0.05,0.05,2018-12-24
300140,中环装备,9.9712,10812.49,7132.62,3679.87,日涨幅偏离值达到7%的前五只证券,0.31,0.16,2018-12-24
300197,铁汉生态,-9.9379,799.88,177.78,622.09,日跌幅偏离值达到7%的前五只证券,0.28,0.98,2018-12-24
300197,铁汉生态,-9.9379,1497.83,280.34,1217.48,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.20,0.85,2018-12-24
300313,天山生物,-7.0496,1678.61,494.45,1184.16,日跌幅偏离值达到7%的前五只证券,0.13,0.31,2018-12-24
300379,东方通,-8.3069,1725.79,883.46,842.33,日跌幅偏离值达到7%的前五只证券,0.11,0.11,2018-12-24
300453,三鑫医疗,9.9685,5015.87,3333.83,1682.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.36,0.18,2018-12-24
300504,天邑股份,2.0575,5230.08,1605.83,3624.25,日换手率达到20%的前五只证券,0.03,0.07,2018-12-24
300602,飞荣达,10.0032,6939.34,2358.64,4580.70,日涨幅偏离值达到7%的前五只证券,0.11,0.22,2018-12-24
300644,南京聚隆,3.1875,2081.68,910.08,1171.60,日换手率达到20%的前五只证券,0.06,0.07,2018-12-24
300647,超频三,9.9933,7001.17,5150.60,1850.57,日涨幅偏离值达到7%的前五只证券,0.25,0.09,2018-12-24
300674,宇信科技,1.2297,4235.30,2117.14,2118.17,日换手率达到20%的前五只证券,0.05,0.05,2018-12-24
300680,隆盛科技,10.0059,2425.25,1351.39,1073.86,日涨幅偏离值达到7%的前五只证券,0.19,0.15,2018-12-24
300700,岱勒新材,9.9867,3042.84,1744.52,1298.33,日涨幅偏离值达到7%的前五只证券,0.21,0.15,2018-12-24
300736,百邦科技,10.0219,4541.79,3508.15,1033.64,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.31,0.09,2018-12-24
300746,汉嘉设计,2.238,3480.88,1579.60,1901.28,日换手率达到20%的前五只证券,0.06,0.07,2018-12-24
300753,爱朋医疗,6.0794,14020.68,8577.84,5442.84,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.08,2018-12-24
300753,爱朋医疗,6.0794,9965.79,5013.30,4952.49,日换手率达到20%的前五只证券,0.09,0.09,2018-12-24
300753,爱朋医疗,6.0794,14018.85,8577.84,5441.01,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.13,0.08,2018-12-24
600290,华仪电气,-8.7379,4909.61,1643.74,3265.87,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.05,0.09,2018-12-24
600593,大连圣亚,-3.3285,22633.41,12098.23,10535.18,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.35,0.31,2018-12-24
600692,亚通股份,9.9369,1615.97,1615.97,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.56,0.00,2018-12-24
600929,湖南盐业,0.5453,5786.40,1927.79,3858.61,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.04,0.09,2018-12-24
601066,中信建投,-9.9517,12343.26,3721.26,8622.01,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.05,0.13,2018-12-24
603040,新坐标,3.3673,835.44,366.88,468.56,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.13,0.16,2018-12-24
603220,贝通信,10.01,8515.05,6508.14,2006.91,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.13,0.04,2018-12-24
603220,贝通信,10.01,8515.05,6508.14,2006.91,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.13,0.04,2018-12-24
603268,松发股份,-7.7004,1592.01,849.27,742.73,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.16,0.14,2018-12-24
603283,赛腾股份,10.0119,5539.64,2545.58,2994.06,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.35,0.42,2018-12-24
603322,超讯通信,10.0167,2100.42,1635.13,465.29,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.32,0.09,2018-12-24
603389,亚振家居,4.4698,3324.04,1561.34,1762.71,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.05,0.06,2018-12-24
603629,N利通,44.0124,136.60,122.71,13.89,无价格涨跌幅限制的证券,1.00,0.11,2018-12-24
