broker,count,bamount,bcount,samount,scount,top3
华泰证券股份有限公司深圳深南大道基金大厦证券营业部,2,105.47,1,2129.33,1,"矩子科技,北京君正"
中信证券股份有限公司上海东方路证券营业部,1,0.0,0,2090.64,1,北京君正
方正证券股份有限公司上海延安西路证券营业部,2,2207.95,1,1660.57,1,"万达信息,北京君正"
海通证券股份有限公司南京常府街证券营业部,1,0.0,0,309.39,1,东方日升
华泰证券股份有限公司深圳科苑路百度国际大厦证券营业部,3,489.09,1,908.19,2,"海联讯,香山股份,深大通"
安信证券股份有限公司西安南关正街证券营业部,1,400.37,1,0.0,0,海联讯
中国中投证券有限责任公司深圳坪山大道证券营业部,1,373.72,1,0.0,0,海联讯
华创证券有限责任公司杭州伟业路证券营业部,1,0.0,0,413.49,1,海联讯
方正证券股份有限公司上海杨高南路证券营业部,6,3084.77,4,1739.5,2,"读者传媒,透景生命,科力尔,"
中信证券股份有限公司深圳总部证券营业部,3,439.73,1,573.12,2,"南华仪器,宏辉果蔬"
华福证券有限责任公司厦门湖滨南路证券营业部,1,1520.1,1,0.0,0,任子行
方正证券股份有限公司福州湖东路证券营业部,1,420.42,1,0.0,0,麦克奥迪
信达证券股份有限公司广州寺右新马路证券营业部,2,1426.15,1,1535.9,1,任子行
国泰君安证券股份有限公司泸州星光路证券营业部,1,267.58,1,0.0,0,麦克奥迪
平安证券股份有限公司云南分公司,1,180.24,1,0.0,0,南华仪器
华鑫证券有限责任公司深圳分公司,1,255.04,1,0.0,0,麦克奥迪
东海证券股份有限公司临沂金雀山路证券营业部,1,168.15,1,0.0,0,南华仪器
光大证券股份有限公司宁波悦盛路证券营业部,2,164.25,1,228.3,1,南华仪器
上海证券有限责任公司深圳民田路证券营业部,1,0.0,0,3785.13,1,任子行
中信证券（山东）有限责任公司青岛辽宁路证券营业部,1,0.0,0,86.6,1,麦克奥迪
华泰证券股份有限公司成都锦晖西二街证券营业部,2,255.54,1,570.44,1,"香山股份,南华仪器"
中国银河证券股份有限公司杭州绍兴路证券营业部,1,0.0,0,72.05,1,麦克奥迪
招商证券股份有限公司柳州解放北路证券营业部,1,0.0,0,62.09,1,麦克奥迪
华泰证券股份有限公司湖南分公司,5,4755.42,3,3022.01,2,"盛天网络,春兴精工,新易盛,"
中国银河证券股份有限公司厦门嘉禾路证券营业部,6,2730.91,5,1675.66,1,"安源煤业,博思软件,英飞拓,"
信达证券股份有限公司沈阳黑龙江街证券营业部,1,0.0,0,54.78,1,麦克奥迪
招商证券股份有限公司沈阳兴工街证券营业部,1,0.0,0,54.54,1,麦克奥迪
申港证券股份有限公司北京分公司,2,125.96,1,1623.67,1,"贝斯美,任子行"
方正证券股份有限公司重庆分公司,1,2507.34,1,0.0,0,四方精创
浙商证券股份有限公司绍兴解放北路证券营业部,4,3921.12,2,4218.6,2,四方精创
国泰君安证券股份有限公司深圳登良路证券营业部,3,1498.24,2,731.82,1,"盛天网络,聚力文化,艾格拉斯"
华泰证券股份有限公司镇江句容华阳北路证券营业部,3,1867.3,3,0.0,0,"盛天网络,中迪投资,聚力文化"
兴业证券股份有限公司南通分公司,6,4539.64,5,833.89,1,"盛天网络,聚力文化,祥鑫科技,"
长江证券股份有限公司郑州金水路证券营业部,1,677.88,1,0.0,0,盛天网络
西藏东方财富证券股份有限公司慈溪三北西大街证券营业部,4,1420.08,2,2526.0,2,"鼎龙文化,四方精创,文化长城"
东吴证券股份有限公司南京中山南路证券营业部,2,0.0,0,1507.0,2,盛天网络
安信证券股份有限公司徐州徐海路证券营业部,1,0.0,0,745.73,1,盛天网络
国信证券股份有限公司深圳红岭中路证券营业部,1,0.0,0,1510.86,1,四方精创
中信建投证券股份有限公司厦门观日路证券营业部,3,952.64,1,2072.21,2,"圣邦股份,盛天网络"
