code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
300234,开尔新材,10.0407,11895.15,4513.83,7381.32,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.22,2018-11-19
300344,太空智造,10.0592,10715.21,4450.69,6264.53,日涨幅偏离值达到7%的前五只证券,0.23,0.32,2018-11-19
300505,川金诺,1.0852,6030.84,2651.99,3378.85,日换手率达到20%的前五只证券,0.06,0.08,2018-11-19
300543,朗科智能,9.9893,4794.03,3638.68,1155.35,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.25,0.08,2018-11-19
300571,平治信息,-7.9007,19462.39,7126.56,12335.83,日跌幅偏离值达到7%的前五只证券,0.17,0.30,2018-11-19
300644,南京聚隆,-3.9206,3663.28,1461.93,2201.34,日换手率达到20%的前五只证券,0.06,0.09,2018-11-19
300670,大烨智能,-0.6993,3220.13,1513.73,1706.40,日换手率达到20%的前五只证券,0.04,0.05,2018-11-19
300674,宇信科技,10.0213,1451.89,1421.09,30.80,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.02,2018-11-19
300682,朗新科技,10,726.48,534.80,191.68,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.36,2018-11-19
300694,蠡湖股份,1.7052,5921.23,2257.69,3663.53,日换手率达到20%的前五只证券,0.05,0.07,2018-11-19
300730,科创信息,2.6859,3735.87,2174.02,1561.84,日换手率达到20%的前五只证券,0.06,0.04,2018-11-19
600080,金花股份,10.0157,25086.31,19241.26,5845.05,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.60,0.18,2018-11-19
600128,弘业股份,-0.6798,14977.28,4586.03,10391.25,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.04,0.09,2018-11-19
600131,岷江水电,-10.0186,4338.91,581.31,3757.60,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.09,0.60,2018-11-19
600131,岷江水电,-10.0186,12147.15,7241.08,4906.07,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.22,0.15,2018-11-19
600229,城市传媒,4.7059,22584.39,6916.01,15668.39,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.12,0.27,2018-11-19
600290,华仪电气,-5.0955,12721.05,3920.36,8800.69,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.04,0.10,2018-11-19
600310,桂东电力,10.0775,3267.88,2292.44,975.44,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.49,0.21,2018-11-19
600463,空港股份,10,3593.00,2331.68,1261.33,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.18,0.10,2018-11-19
600507,方大特钢,-7.7922,20943.07,6618.19,14324.88,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.16,0.34,2018-11-19
600604,市北高新,10.0437,46069.93,16030.77,30039.17,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.22,0.41,2018-11-19
600743,华远地产,10.1167,5855.54,3742.28,2113.26,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.24,0.14,2018-11-19
600824,益民集团,10.1299,5567.47,3243.79,2323.68,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.15,0.11,2018-11-19
600825,新华传媒,10.0604,3435.52,2274.63,1160.90,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.54,0.27,2018-11-19
601028,玉龙股份,-7.5862,10496.69,1371.97,9124.72,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.12,0.78,2018-11-19
603389,亚振家居,3.5639,6282.18,2417.49,3864.69,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.05,0.09,2018-11-19
603790,雅运股份,4.8425,3631.76,1996.11,1635.65,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.05,2018-11-19
