code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
300783,三只松鼠,9.9971,32443.19,10423.77,22019.42,日涨幅偏离值达到7%的前五只证券,0.13,0.27,2019-09-19
300783,三只松鼠,9.9971,59770.50,26105.78,33664.72,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.17,2019-09-19
300783,三只松鼠,9.9971,32443.19,10423.77,22019.42,日换手率达到20%的前五只证券,0.13,0.27,2019-09-19
600052,浙江广厦,-7.6923,6306.03,3259.78,3046.24,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.09,0.08,2019-09-19
600518,ST康美,5.0761,7817.80,4138.38,3679.42,ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到15%的证券,0.08,0.07,2019-09-19
600651,飞乐音响,10.1205,4579.16,3073.06,1506.09,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.12,0.06,2019-09-19
600896,览海投资,9.6712,10243.51,5824.24,4419.27,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.18,0.14,2019-09-19
603121,华培动力,9.9959,11241.09,3740.28,7500.81,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.07,0.13,2019-09-19
603121,华培动力,9.9959,11241.09,3740.28,7500.81,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.07,0.13,2019-09-19
603266,天龙股份,10.0408,4282.12,3004.89,1277.22,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.27,0.12,2019-09-19
603530,神马电力,-7.377,9011.54,4554.06,4457.48,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.07,0.07,2019-09-19
603530,神马电力,-7.377,9011.54,4554.06,4457.48,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.07,0.07,2019-09-19
603738,泰晶科技,-1.5751,6989.30,3960.72,3028.59,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.05,0.04,2019-09-19
603903,中持股份,10.0356,4718.70,3613.93,1104.77,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.73,0.22,2019-09-19
688333,铂力特,8.3744,9274.39,5047.21,4227.18,有价格涨跌幅限制的日换手率达到30%的前五只证券,0.10,0.08,2019-09-19
