code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
300279,和晶科技,10.02,11556.57,5195.44,6361.13,日涨幅偏离值达到7%的前五只证券,0.45,0.56,2018-12-19
300472,新元科技,10.013,2791.84,1322.29,1469.55,日涨幅偏离值达到7%的前五只证券,0.36,0.40,2018-12-19
300478,杭州高新,-10.006,1758.34,400.81,1357.53,日跌幅偏离值达到7%的前五只证券,0.11,0.38,2018-12-19
300504,天邑股份,10.0219,4700.97,3482.79,1218.18,日涨幅偏离值达到7%的前五只证券,0.20,0.07,2018-12-19
300643,万通智控,0.4946,2797.64,1475.47,1322.17,日换手率达到20%的前五只证券,0.09,0.08,2018-12-19
300735,光弘科技,7.2596,9440.12,4921.16,4518.96,日换手率达到20%的前五只证券,0.11,0.10,2018-12-19
300746,汉嘉设计,-7.6993,10424.74,5830.70,4594.04,日换手率达到20%的前五只证券,0.12,0.09,2018-12-19
300748,金力永磁,-7.1884,3074.70,1420.56,1654.13,日换手率达到20%的前五只证券,0.06,0.07,2018-12-19
300752,隆利科技,0.3091,8402.31,2571.82,5830.49,日换手率达到20%的前五只证券,0.08,0.18,2018-12-19
300753,爱朋医疗,10.0066,120.41,114.89,5.51,日涨幅偏离值达到7%的前五只证券,1.00,0.05,2018-12-19
300753,爱朋医疗,10.0066,195.81,189.10,6.71,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.04,2018-12-19
600053,九鼎投资,5.334,9891.19,4712.77,5178.42,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.06,0.07,2018-12-19
600078,澄星股份,-0.6192,327.50,327.50,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.38,0.00,2018-12-19
600223,鲁商置业,10.0946,3418.68,2007.77,1410.91,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.29,0.20,2018-12-19
600610,*ST毅达,5.2083,1784.37,824.15,960.23,ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到15%的证券,0.09,0.10,2018-12-19
600695,绿庭投资,5.4307,12152.83,5205.35,6947.48,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.06,0.07,2018-12-19
600745,闻泰科技,-10,44388.19,17612.84,26775.35,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.35,0.54,2018-12-19
600777,新潮能源,-9.9548,6254.49,3071.32,3183.17,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.16,0.17,2018-12-19
600807,*ST天业,5.1213,1087.59,652.19,435.40,ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到15%的证券,0.33,0.22,2018-12-19
603032,德新交运,10.0106,9270.04,4664.20,4605.84,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.07,0.07,2018-12-19
603032,德新交运,10.0106,12980.67,7152.04,5828.62,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.06,0.05,2018-12-19
603032,德新交运,10.0106,9270.04,4664.20,4605.84,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.07,0.07,2018-12-19
603131,上海沪工,-9.961,3425.07,932.16,2492.91,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.08,0.22,2018-12-19
603656,泰禾光电,9.9727,1522.99,915.42,607.57,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.21,0.14,2018-12-19
603726,朗迪集团,4.4002,2027.73,937.09,1090.64,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.05,0.06,2018-12-19
603933,睿能科技,-7.2165,15525.40,5404.71,10120.70,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.21,0.40,2018-12-19
