code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
300003,乐普医疗,-10.0074,84476.26,33154.01,51322.25,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.11,0.17,2018-12-10
300063,天龙集团,10.1124,3697.01,2867.28,829.74,日涨幅偏离值达到7%的前五只证券,0.31,0.09,2018-12-10
300071,华谊嘉信,10.101,5611.92,2894.19,2717.73,日涨幅偏离值达到7%的前五只证券,0.16,0.15,2018-12-10
300071,华谊嘉信,10.101,7198.86,4343.56,2855.30,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.15,0.10,2018-12-10
300141,和顺电气,9.9688,2388.28,1586.53,801.75,日涨幅偏离值达到7%的前五只证券,0.23,0.11,2018-12-10
300144,宋城演艺,-9.9955,18531.96,8230.69,10301.26,日跌幅偏离值达到7%的前五只证券,0.19,0.24,2018-12-10
300175,朗源股份,-9.9065,5668.27,2734.50,2933.77,日跌幅偏离值达到7%的前五只证券,0.20,0.22,2018-12-10
300302,同有科技,-9.9476,5426.91,1808.82,3618.09,日跌幅偏离值达到7%的前五只证券,0.08,0.16,2018-12-10
300325,德威新材,-1.1461,7710.43,2943.39,4767.04,日振幅值达到15%的前五只证券,0.10,0.16,2018-12-10
300362,天翔环境,-10.0414,21432.74,10255.61,11177.13,日跌幅偏离值达到7%的前五只证券,0.83,0.90,2018-12-10
300655,晶瑞股份,10,2157.25,1688.86,468.39,日涨幅偏离值达到7%的前五只证券,0.80,0.22,2018-12-10
300674,宇信科技,-5.34,3627.30,1896.20,1731.09,日换手率达到20%的前五只证券,0.06,0.06,2018-12-10
300752,隆利科技,9.9979,571.86,545.24,26.62,日涨幅偏离值达到7%的前五只证券,1.00,0.05,2018-12-10
600157,永泰能源,-10.1796,3966.93,854.52,3112.41,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.14,0.52,2018-12-10
600303,曙光股份,-10,2146.53,363.26,1783.27,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.07,0.34,2018-12-10
600776,东方通信,10.0629,12140.32,7432.17,4708.16,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.12,0.08,2018-12-10
600776,东方通信,10.0629,13952.59,8626.62,5325.98,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.08,0.05,2018-12-10
600860,京城股份,-10,1062.46,698.87,363.59,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.15,0.08,2018-12-10
603196,日播时尚,2.7505,10157.67,6225.54,3932.13,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.33,0.21,2018-12-10
603220,贝通信,1.4134,5303.40,2511.56,2791.85,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.05,0.06,2018-12-10
603444,吉比特,9.2647,18750.26,15821.75,2928.51,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.43,0.08,2018-12-10
603711,香飘飘,8.9388,5436.80,4083.86,1352.95,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.44,0.14,2018-12-10
603726,朗迪集团,4.7382,22129.28,10287.51,11841.76,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.23,0.26,2018-12-10
603726,朗迪集团,4.7382,22129.28,10287.51,11841.76,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.23,0.26,2018-12-10
