code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
002942,新农股份,3.2792,9253.00,6416.60,2836.40,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.10,0.04,2018-12-13
002943,宇晶股份,-0.695,4971.12,2516.81,2454.31,日换手率达到20%的前五只证券,0.06,0.06,2018-12-13
300011,鼎汉技术,10.0157,4491.19,2863.17,1628.02,日涨幅偏离值达到7%的前五只证券,0.26,0.15,2018-12-13
300095,华伍股份,10.0971,5076.98,2777.17,2299.81,日涨幅偏离值达到7%的前五只证券,0.42,0.35,2018-12-13
300228,富瑞特装,10.0935,3420.88,2788.28,632.60,日涨幅偏离值达到7%的前五只证券,0.27,0.06,2018-12-13
300320,海达股份,10.0642,4140.88,2412.98,1727.90,日涨幅偏离值达到7%的前五只证券,0.33,0.24,2018-12-13
300362,天翔环境,-9.9432,22735.78,7254.29,15481.49,日跌幅偏离值达到7%的前五只证券,0.16,0.34,2018-12-13
300362,天翔环境,-9.9432,22735.78,7254.29,15481.49,日换手率达到20%的前五只证券,0.16,0.34,2018-12-13
300585,奥联电子,5.5719,6052.17,2250.56,3801.61,日换手率达到20%的前五只证券,0.09,0.15,2018-12-13
300674,宇信科技,-4.874,4162.25,1603.67,2558.58,日换手率达到20%的前五只证券,0.04,0.07,2018-12-13
300746,汉嘉设计,9.9891,6398.03,3009.13,3388.90,日涨幅偏离值达到7%的前五只证券,0.13,0.15,2018-12-13
300749,顶固集创,-7.8801,6756.61,1871.48,4885.13,日振幅值达到15%的前五只证券,0.05,0.12,2018-12-13
300749,顶固集创,-7.8801,6756.61,1871.48,4885.13,日跌幅偏离值达到7%的前五只证券,0.05,0.12,2018-12-13
300749,顶固集创,-7.8801,6756.61,1871.48,4885.13,日换手率达到20%的前五只证券,0.05,0.12,2018-12-13
300752,隆利科技,2.4209,14006.66,8663.93,5342.73,日换手率达到20%的前五只证券,0.10,0.06,2018-12-13
300752,隆利科技,2.4209,14006.66,8663.93,5342.73,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.10,0.06,2018-12-13
300753,爱朋医疗,43.9873,41.40,35.71,5.69,无价格涨跌幅限制的证券,0.99,0.16,2018-12-13
600466,蓝光发展,10.0935,12867.03,6560.54,6306.49,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.22,0.22,2018-12-13
603083,剑桥科技,10.009,9859.20,3537.85,6321.35,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.12,0.21,2018-12-13
603220,贝通信,2.9966,8391.66,3798.11,4593.54,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.05,0.06,2018-12-13
603378,亚士创能,10.0374,3990.83,2837.65,1153.17,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.22,0.09,2018-12-13
603706,东方环宇,0.6538,4111.49,2269.46,1842.03,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.05,2018-12-13
603726,朗迪集团,-1.2621,16691.61,4261.52,12430.09,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.07,0.21,2018-12-13
603726,朗迪集团,-1.2621,2073.36,1080.98,992.38,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.06,2018-12-13
603922,金鸿顺,-6.403,1960.95,568.89,1392.06,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.04,0.10,2018-12-13
