Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
14.982431,23.69,上海市UA梅龙镇广场电影城,56,1066,61219.00,45,57.43
17.028733,21.58,郑州奥斯卡熙地港国际影城,57,1597,60850.00,74,38.10
13.647927,17.22,德纳国际影城杭州萧山店,58,1309,60661.00,76,46.34
17.195767,24.31,福州仓山万达广场店,59,1313,60229.00,54,45.87
20.218417,29.36,上海百美汇影院,60,822,59908.00,28,72.88
7.632547,15.22,北京美嘉欢乐影城（三里屯店）,61,700,59710.00,46,85.30
20.016309,31.91,上海开元地中海影城,62,1500,59562.00,47,39.71
9.521107,19.07,中影国际影城深圳南山欢乐海岸店,63,839,58967.00,44,70.28
20.694400,41.60,中影国际影城武汉光谷天河店,64,1955,58576.00,47,29.96
8.557976,14.48,上海松江万达广场店,65,927,57905.90,64,62.47
10.860839,13.87,UME影城（北京安贞店）,66,929,57854.50,67,62.28
15.575003,25.61,昆明百老汇影城,67,1050,57655.00,41,54.91
18.988141,30.40,中影国际影城杭州西溪印象城店,68,1277,57595.00,42,45.10
12.452179,21.68,兰州城关万达广场店,69,1149,57586.66,53,50.12
12.216776,20.02,大连经开万达广场店,70,1321,57521.20,66,43.54
11.821821,19.68,南宁江南万达广场店,71,1181,57310.00,60,48.53
20.178704,33.88,中影国际影城北京昌平永旺店,72,1355,57137.20,40,42.17
8.881493,14.29,卢米埃深圳九方IMAX影城,73,886,56920.00,62,64.24
20.375941,29.72,上海星光影城,74,1397,56722.00,47,40.60
14.072494,28.29,北京嘉华国际影城,75,1188,56694.80,42,47.72
9.630717,21.32,广州飞扬影城,76,1066,56667.00,50,53.16
10.131335,18.33,中影国际影城上海金科路店,77,1063,56049.00,58,52.73
8.385468,15.15,上海江桥万达广场店,78,894,55672.50,59,62.27
18.440170,23.97,橙天嘉禾影城上海LuOne凯德晶萃店,79,863,55422.00,36,64.22
16.791168,20.41,杭州浙江新远国际影城,80,1041,55297.13,51,53.12
12.434252,20.10,呼和浩特万达广场店,81,985,55163.00,49,56.00
15.098841,18.48,成都太平洋电影城,82,1608,55075.32,87,34.25
12.786434,17.44,北京华影天映传奇时代影城,83,837,54833.00,48,65.51
8.367731,13.32,北京石景山万达广场店,84,746,54698.88,56,73.32
9.744726,22.68,宁波鄞州万达广场店,85,1066,54676.31,47,51.29
7.547169,12.00,上海寰映影城大融城店,86,840,54630.50,70,65.04
25.007476,20.91,新影联华谊兄弟影院(望京华彩店),87,1338,54190.50,64,40.50
9.692711,16.42,北京博纳悠唐国际影城,88,739,54153.50,45,73.28
10.372078,18.56,济南高新万达广场店,89,1132,53970.90,61,47.68
10.877192,14.93,上海周浦万达广场店,90,806,53696.20,54,66.62
20.515021,27.31,长宁区天山电影院,91,956,53595.00,35,56.06
22.016778,29.16,永恒·晶钻IMAX影城,92,1458,53256.90,50,36.53
11.855905,22.67,CGV影城 成都高新店,93,975,53076.00,43,54.44
15.036392,19.70,金逸影城北京中关村店,94,847,53075.20,43,62.66
16.710353,17.00,UME影城（重庆江北店）,95,1326,52982.05,78,39.96
9.930423,17.44,星美影商城上海正大IMAX店,96,785,52685.80,45,67.12
9.655830,19.88,广州金逸--无锡光美金逸影城,97,1173,52523.00,59,44.78
18.060269,25.57,海上明珠国际影城上海大宁店,98,1125,52494.00,44,46.66
16.634341,26.27,广州星汇电影院,99,1681,52370.96,64,31.15
14.371842,20.63,广州天河影城,100,1176,52305.00,57,44.48
