Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
50.117481,71.95,广州天河影城,69,4029,180462.00,56,44.79
36.944158,64.73,广州飞扬影城（乐峰店）,70,4143,180395.20,64,43.54
37.124765,60.88,红星太平洋影城北京太阳宫店,71,3166,180175.70,52,56.91
33.527018,56.80,北京博纳悠唐国际影城,72,2613,179881.00,46,68.84
39.185473,71.93,CGV影城 北京清河店,73,3237,179633.00,45,55.49
36.463718,63.48,兰州城关万达广场店,74,3809,179440.40,60,47.11
30.357623,51.81,广州白云万达广场店,75,3005,178913.10,58,59.54
32.757496,46.38,昆明西山万达广场店,76,3618,177947.80,78,49.18
29.736564,46.93,南昌红谷滩万达广场店,77,3567,177720.80,76,49.82
32.883136,64.93,南宁沃美影城,78,3506,177001.00,54,50.49
26.238279,42.22,卢米埃深圳九方IMAX影城,79,2913,176666.00,69,60.65
48.522414,70.45,上海百美汇影院,80,2325,175550.00,33,75.51
23.812500,39.69,CGV影城 上海七宝店,81,2540,174435.00,64,68.68
53.337678,84.43,北京天幕新彩云影城,82,4559,174166.00,54,38.20
33.075815,45.11,北京华影天映传奇时代影城,83,2526,170919.00,56,67.66
62.556279,84.06,海上明珠国际影城成都银泰城店,84,4203,170669.00,50,40.61
51.630859,82.67,中影国际影城杭州西溪印象城店,85,3803,169768.00,46,44.64
28.645793,50.84,南宁青秀万达广场店,86,4982,169189.50,98,33.96
31.805886,55.87,星美影商城上海正大IMAX店,87,2626,168750.10,47,64.26
26.040490,44.07,上海松江万达广场店,88,2997,168119.70,68,56.10
26.314268,44.79,闵行区百丽宫影城,89,2732,167913.00,61,61.46
24.382442,30.77,德纳国际影城杭州萧山店,90,3354,167586.00,109,49.97
45.067607,60.84,北京市莱纳恒泰影城,91,3833,167340.70,63,43.66
34.319232,55.48,呼和浩特万达广场店,92,3218,167070.40,58,51.92
42.168021,64.83,橙天嘉禾影城深圳卓悦汇店,93,3112,166884.00,48,53.63
44.341372,68.29,北京新华国际影城(大钟寺店),94,3824,165186.98,56,43.20
42.341880,58.98,CGV星星影城 北京颐堤港店,95,2477,165025.00,42,66.62
50.571843,79.85,广州星汇电影院,96,5430,164978.98,68,30.38
45.086675,56.07,北京市莱纳龙域影城,97,3925,164726.30,70,41.97
29.695402,41.94,CGV影城 苏州中心店,98,2642,164589.00,63,62.30
22.948390,41.47,上海江桥万达广场店,99,2571,164323.60,62,63.91
44.704488,59.52,长宁区天山电影院,100,2857,163346.00,48,57.17
