code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
002343,慈文传媒,9.9572,16404.03,10905.87,5498.17,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.14,0.07,2019-12-10
002351,漫步者,9.987,28244.85,15830.22,12414.63,日涨幅偏离值达到7%的前五只证券,0.10,0.08,2019-12-10
002655,共达电声,10,19904.85,10724.07,9180.77,日涨幅偏离值达到7%的前五只证券,0.08,0.07,2019-12-10
002655,共达电声,10,19904.85,10724.07,9180.77,日换手率达到20%的前五只证券,0.08,0.07,2019-12-10
002681,奋达科技,9.9668,23139.78,10826.63,12313.15,日涨幅偏离值达到7%的前五只证券,0.09,0.10,2019-12-10
002681,奋达科技,9.9668,57008.73,28990.51,28018.22,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.08,0.08,2019-12-10
002907,华森制药,2.1728,4657.69,2240.49,2417.21,日换手率达到20%的前五只证券,0.06,0.07,2019-12-10
002961,瑞达期货,2.1016,8056.13,3575.38,4480.75,日换手率达到20%的前五只证券,0.05,0.06,2019-12-10
002962,五方光电,6.2435,9227.49,4840.06,4387.43,日换手率达到20%的前五只证券,0.07,0.06,2019-12-10
002967,广电计量,1.9969,13381.36,6290.20,7091.16,日换手率达到20%的前五只证券,0.07,0.07,2019-12-10
002969,嘉美包装,10,1194.54,1169.65,24.89,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.02,2019-12-10
200018,神城B退,-6.6667,29.47,20.77,8.70,退市整理期,0.80,0.34,2019-12-10
200413,东旭B,-10.0649,65.04,30.70,34.34,日跌幅偏离值达到7%的前五只证券,0.69,0.77,2019-12-10
300096,易联众,10.0102,9892.72,6388.63,3504.09,日涨幅偏离值达到7%的前五只证券,0.14,0.08,2019-12-10
300256,星星科技,9.9349,12836.07,6472.58,6363.48,日涨幅偏离值达到7%的前五只证券,0.09,0.09,2019-12-10
300341,麦克奥迪,9.9945,18838.20,9703.28,9134.93,日涨幅偏离值达到7%的前五只证券,0.07,0.07,2019-12-10
300400,劲拓股份,10.0067,13407.60,4140.24,9267.36,日涨幅偏离值达到7%的前五只证券,0.06,0.14,2019-12-10
300643,万通智控,3.7245,18153.17,5449.19,12703.99,日换手率达到20%的前五只证券,0.06,0.14,2019-12-10
300793,佳禾智能,5.7593,12658.04,6581.84,6076.20,日换手率达到20%的前五只证券,0.06,0.06,2019-12-10
300797,钢研纳克,10.0122,12204.67,8896.24,3308.43,日涨幅偏离值达到7%的前五只证券,0.12,0.04,2019-12-10
300797,钢研纳克,10.0122,21311.73,13720.64,7591.08,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.07,0.04,2019-12-10
300797,钢研纳克,10.0122,12204.67,8896.24,3308.43,日换手率达到20%的前五只证券,0.12,0.04,2019-12-10
300798,锦鸡股份,4.6875,9253.70,4131.25,5122.45,日换手率达到20%的前五只证券,0.10,0.13,2019-12-10
300803,指南针,6.0324,44212.81,22611.18,21601.63,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.08,0.07,2019-12-10
300803,指南针,6.0324,26347.70,10898.52,15449.18,日换手率达到20%的前五只证券,0.06,0.09,2019-12-10
300806,斯迪克,10,2220.87,2180.89,39.98,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.02,2019-12-10
600105,永鼎股份,10.1124,7895.08,4378.73,3516.35,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.07,0.06,2019-12-10
600576,祥源文化,10.0386,7930.51,3156.30,4774.21,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.08,0.13,2019-12-10
600576,祥源文化,10.0386,12001.68,4641.18,7360.51,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.08,0.13,2019-12-10
600678,四川金顶,9.9573,16361.50,10257.45,6104.05,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.07,0.04,2019-12-10
600712,南宁百货,10.0511,1677.13,1107.68,569.45,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.51,2019-12-10
601658,N邮储,2,319784.99,274274.63,45510.36,无价格涨跌幅限制的证券,0.30,0.05,2019-12-10
603012,创力集团,-7.2175,41406.31,9263.93,32142.38,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.05,0.18,2019-12-10
603330,上海天洋,4.2245,6297.86,1981.94,4315.92,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.14,2019-12-10
603815,交建股份,-2.3529,6672.97,3445.11,3227.87,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.10,0.09,2019-12-10
603859,N能科,-0.9967,2578.23,1012.32,1565.91,无价格涨跌幅限制的证券,0.18,0.28,2019-12-10
603982,泉峰汽车,6.6367,7568.22,3367.51,4200.71,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.07,2019-12-10
688001,华兴源创,19.9899,7194.43,3712.58,3481.84,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.08,0.07,2019-12-10
688001,华兴源创,19.9899,9092.92,5179.95,3912.97,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,0.07,0.05,2019-12-10
688005,容百科技,18.8441,5249.09,3365.11,1883.99,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.12,0.07,2019-12-10
688028,沃尔德,15.0937,9575.02,4914.23,4660.80,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.10,0.10,2019-12-10
688028,沃尔德,15.0937,9575.02,4914.23,4660.80,有价格涨跌幅限制的日换手率达到30%的前五只证券,0.10,0.10,2019-12-10
688138,清溢光电,5.4733,5980.70,3133.94,2846.76,有价格涨跌幅限制的日换手率达到30%的前五只证券,0.09,0.08,2019-12-10
688310,迈得医疗,3.0425,4837.65,2101.46,2736.19,有价格涨跌幅限制的日换手率达到30%的前五只证券,0.09,0.12,2019-12-10
