Time,SS RSRP[dBm],SS SINR[dB],SS RSRQ[dB],SS RSSI[dBm],PDCP Thr. DL [Mbps],PDCP Thr. UL [Mbps],Longitude,Latitude,
18:32:29.708,-62.21,21.67,-10.74,-38.47,913.200,26.528,112.521317,37.810345,
18:32:29.908,-62.10,22.34,-10.75,-38.35,913.200,26.528,112.521317,37.810345,
18:32:30.108,-60.63,23.87,-10.75,-36.88,942.336,26.768,112.521271,37.810349,
18:32:30.318,-59.69,34.65,-10.77,-35.92,942.336,26.768,112.521271,37.810349,
18:32:30.498,-60.09,34.54,-10.74,-36.34,942.336,26.768,112.521230,37.810352,
18:32:30.699,-60.93,33.74,-10.64,-37.15,942.336,26.768,112.521230,37.810352,
18:32:30.909,-61.37,33.47,-10.74,-37.57,942.336,26.768,112.521230,37.810352,
18:32:31.109,-61.66,32.99,-10.68,-37.86,873.656,23.560,112.521189,37.810356,
18:32:31.309,-61.93,32.70,-10.66,-38.12,873.656,23.560,112.521189,37.810356,
18:32:31.519,-61.67,32.99,-10.71,-37.86,873.656,23.560,112.521149,37.810360,
18:32:31.699,-61.35,33.34,-10.62,-37.53,873.656,23.560,112.521149,37.810360,
18:32:31.909,-61.14,33.32,-10.62,-37.32,873.656,23.560,112.521149,37.810360,
18:32:32.109,-61.22,33.17,-10.61,-37.44,902.832,23.072,112.521149,37.810360,
18:32:32.309,-61.32,32.57,-10.68,-37.59,902.832,23.072,112.521149,37.810360,
18:32:32.509,-61.97,32.08,-10.72,-38.23,902.832,23.072,112.521118,37.810349,
18:32:32.719,-61.74,32.19,-10.70,-38.01,902.832,23.072,112.521118,37.810349,
18:32:32.899,-61.59,31.81,-10.67,-37.88,902.832,23.072,112.521118,37.810349,
18:32:33.109,-61.68,31.25,-10.70,-37.89,884.872,24.304,112.521118,37.810349,
18:32:33.309,-61.92,31.36,-10.64,-38.04,884.872,24.304,112.521118,37.810349,
18:32:33.509,-61.81,31.81,-10.72,-37.98,884.872,24.304,112.521088,37.810360,
18:32:33.710,-61.91,31.64,-10.67,-38.06,884.872,24.304,112.521088,37.810360,
18:32:33.900,-61.66,23.61,-10.80,-37.81,884.872,24.304,112.521088,37.810360,
18:32:34.101,-61.65,31.74,-10.76,-37.75,878.656,24.520,112.521088,37.810360,
18:32:34.303,-62.36,31.54,-10.69,-38.48,878.656,24.520,112.521088,37.810360,
18:32:34.513,-62.89,31.59,-10.69,-39.04,878.656,24.520,112.521080,37.810360,
18:32:34.713,-62.22,31.62,-10.75,-38.40,878.656,24.520,112.521080,37.810360,
18:32:34.913,-62.23,31.45,-10.70,-38.41,878.656,24.520,112.521080,37.810360,
18:32:35.104,-62.15,31.85,-10.68,-38.32,945.920,26.536,112.521080,37.810360,
18:32:35.304,-61.94,31.93,-10.70,-38.06,945.920,26.536,112.521080,37.810360,
18:32:35.504,-61.63,31.87,-10.74,-37.73,945.920,26.536,112.521072,37.810360,
18:32:35.706,-61.88,31.53,-10.75,-38.03,945.920,26.536,112.521072,37.810360,
18:32:35.916,-61.89,31.57,-10.75,-38.12,945.920,26.536,112.521072,37.810360,
18:32:36.096,-62.29,30.81,-10.81,-38.45,947.784,26.768,112.521072,37.810360,
18:32:36.306,-62.35,30.77,-10.73,-38.55,947.784,26.768,112.521072,37.810360,
18:32:36.506,-62.09,31.04,-10.73,-38.34,947.784,26.768,112.521072,37.810360,
18:32:36.706,-62.02,31.52,-10.75,-38.18,947.784,26.768,112.521072,37.810360,
18:32:36.907,-62.33,31.41,-10.73,-38.50,947.784,26.768,112.521072,37.810360,
18:32:37.118,-62.86,30.90,-10.81,-39.00,937.432,27.016,112.521072,37.810360,
18:32:37.298,-62.68,31.27,-10.78,-38.87,937.432,27.016,112.521072,37.810360,
18:32:37.508,-62.69,31.13,-10.77,-38.91,937.432,27.016,112.521072,37.810360,
18:32:37.708,-62.36,31.56,-10.76,-38.57,937.432,27.016,112.521072,37.810371,
18:32:37.908,-62.40,31.72,-10.67,-38.53,937.432,27.016,112.521072,37.810371,
18:32:38.118,-63.01,31.37,-10.62,-39.12,936.544,25.736,112.521072,37.810371,
18:32:38.298,-62.72,31.78,-10.69,-38.90,936.544,25.736,112.521072,37.810371,
18:32:38.508,-63.10,31.21,-10.77,-39.29,936.544,25.736,112.521072,37.810371,
18:32:38.708,-63.26,30.83,-10.77,-39.38,936.544,25.736,112.521072,37.810371,
18:32:38.912,-63.03,30.71,-10.79,-39.17,936.544,25.736,112.521057,37.810371,
18:32:39.112,-63.01,30.68,-10.82,-39.17,889.552,25.832,112.521057,37.810371,
18:32:39.313,-62.99,30.72,-10.75,-39.14,889.552,25.832,112.521057,37.810371,
18:32:39.504,-63.61,30.24,-10.70,-39.71,889.552,25.832,112.521057,37.810371,
18:32:39.704,-63.70,30.47,-10.64,-39.83,889.552,25.832,112.521057,37.810371,
18:32:39.904,-63.83,30.71,-10.68,-39.93,889.552,25.832,112.521049,37.810371,
18:32:40.114,-63.71,31.04,-10.59,-39.86,987.816,27.040,112.521049,37.810371,
18:32:40.314,-64.05,31.67,-10.63,-40.18,987.816,27.040,112.521049,37.810371,
18:32:40.504,-64.23,32.32,-10.56,-40.37,987.816,27.040,112.521049,37.810371,
18:32:40.704,-64.85,31.97,-10.61,-40.89,987.816,27.040,112.521049,37.810371,
18:32:40.904,-65.14,31.51,-10.61,-41.14,987.816,27.040,112.521027,37.810371,
18:32:41.108,-65.07,30.75,-10.68,-41.16,963.608,27.424,112.521027,37.810371,
18:32:41.308,-65.11,20.56,-10.80,-41.22,963.608,27.424,112.521027,37.810371,
18:32:41.518,-65.22,19.80,-10.81,-41.37,963.608,27.424,112.521027,37.810371,
18:32:41.698,-65.12,19.01,-10.80,-41.25,963.608,27.424,112.521027,37.810371,
18:32:41.904,-64.90,19.10,-10.75,-40.95,963.608,27.424,112.521027,37.810371,
18:32:42.106,-65.09,29.69,-10.77,-41.18,900.936,26.008,112.521027,37.810371,
18:32:42.306,-65.40,29.19,-10.79,-41.51,900.936,26.008,112.521027,37.810371,
18:32:42.516,-65.61,28.89,-10.79,-41.78,900.936,26.008,112.520981,37.810371,
18:32:42.716,-65.84,28.35,-10.57,-41.98,900.936,26.008,112.520981,37.810371,
18:32:42.906,-66.16,27.95,-10.50,-42.20,900.936,26.008,112.520981,37.810371,
18:32:43.103,-66.60,27.49,-10.53,-42.53,994.000,28.080,112.520981,37.810371,
18:32:43.303,-67.12,27.23,-10.65,-43.02,994.000,28.080,112.520981,37.810371,
18:32:43.513,-68.14,24.26,-10.85,-43.87,994.000,28.080,112.520950,37.810371,
18:32:43.713,-68.95,14.72,-11.16,-44.67,994.000,28.080,112.520950,37.810371,
18:32:43.903,-69.69,14.10,-11.15,-45.51,994.000,28.080,112.520950,37.810371,
18:32:44.103,-70.56,13.49,-11.40,-46.16,828.232,22.640,112.520950,37.810371,
18:32:44.303,-70.58,12.87,-11.29,-45.88,828.232,22.640,112.520950,37.810371,
18:32:44.513,-70.57,13.17,-11.15,-45.21,828.232,22.640,112.520950,37.810371,
18:32:44.713,-71.70,12.17,-11.93,-45.33,828.232,22.640,112.520912,37.810379,
18:32:44.915,-73.47,10.65,-12.23,-46.96,828.232,22.640,112.520912,37.810379,
18:32:45.106,-75.02,17.94,-11.89,-49.03,782.856,22.544,112.520912,37.810379,
18:32:45.306,-76.46,16.28,-12.52,-50.40,782.856,22.544,112.520912,37.810379,
18:32:45.506,-77.35,16.07,-12.68,-50.47,782.856,22.544,112.520912,37.810379,
18:32:45.706,-76.10,14.55,-13.79,-48.01,782.856,22.544,112.520866,37.810390,
18:32:45.916,-76.59,13.78,-14.23,-47.83,782.856,22.544,112.520866,37.810390,
18:32:46.096,-76.98,13.02,-13.95,-48.21,565.328,16.606,112.520866,37.810390,
18:32:46.306,-78.23,12.93,-14.03,-49.65,565.328,16.606,112.520866,37.810390,
18:32:46.506,-77.73,14.01,-13.45,-50.58,565.328,16.606,112.520866,37.810390,
18:32:46.706,-77.26,14.24,-13.38,-50.55,565.328,16.606,112.520828,37.810410,
18:32:46.916,-76.71,13.98,-13.34,-49.61,565.328,16.606,112.520828,37.810410,
18:32:47.117,-76.16,14.03,-13.13,-48.39,637.848,19.352,112.520828,37.810410,
18:32:47.297,-76.93,12.91,-14.11,-48.08,637.848,19.352,112.520828,37.810410,
18:32:47.507,-77.81,12.60,-13.93,-48.44,637.848,19.352,112.520828,37.810410,
18:32:47.707,-78.48,12.56,-13.70,-49.91,637.848,19.352,112.520828,37.810410,
18:32:47.907,-79.25,13.12,-13.21,-51.20,637.848,19.352,112.520790,37.810440,
18:32:48.118,-80.28,13.64,-12.80,-52.78,591.448,15.598,112.520790,37.810440,
18:32:48.297,-79.07,16.99,-12.08,-53.29,591.448,15.598,112.520763,37.810459,
18:32:48.507,-77.47,18.14,-12.00,-52.26,591.448,15.598,112.520763,37.810459,
18:32:48.707,-75.59,19.53,-11.83,-50.69,591.448,15.598,112.520763,37.810459,
18:32:48.907,-74.51,9.67,-12.22,-49.07,591.448,15.598,112.520737,37.810478,
18:32:49.107,-73.44,10.42,-12.10,-48.28,688.016,19.664,112.520737,37.810478,
18:32:49.318,-72.52,11.48,-11.54,-47.77,688.016,19.664,112.520725,37.810505,
18:32:49.498,-72.16,12.81,-11.32,-47.19,688.016,19.664,112.520725,37.810505,
18:32:49.708,-71.73,13.58,-11.36,-47.14,688.016,19.664,112.520725,37.810505,
18:32:49.908,-71.03,24.81,-11.22,-46.66,688.016,19.664,112.520714,37.810532,
18:32:50.108,-70.10,24.75,-11.10,-45.87,700.488,20.704,112.520714,37.810532,
18:32:50.308,-68.75,14.64,-11.12,-44.60,700.488,20.704,112.520700,37.810564,
18:32:50.518,-68.30,14.77,-11.08,-44.21,700.488,20.704,112.520700,37.810564,
18:32:50.698,-68.50,14.63,-10.85,-44.65,700.488,20.704,112.520687,37.810596,
18:32:50.910,-68.61,15.31,-10.70,-44.91,700.488,20.704,112.520687,37.810596,
18:32:51.110,-68.96,15.61,-10.75,-45.21,852.176,24.584,112.520674,37.810629,
18:32:51.311,-69.98,16.45,-10.72,-46.26,852.176,24.584,112.520674,37.810629,
18:32:51.511,-71.01,16.38,-10.77,-47.10,852.176,24.584,112.520660,37.810661,
18:32:51.701,-71.54,28.63,-10.69,-47.63,852.176,24.584,112.520660,37.810661,
18:32:51.901,-71.21,17.37,-10.69,-47.10,852.176,24.584,112.520660,37.810661,
18:32:52.111,-69.74,18.17,-10.63,-45.82,838.048,24.904,112.520660,37.810696,
18:32:52.311,-68.50,18.67,-10.64,-44.77,838.048,24.904,112.520660,37.810696,
18:32:52.511,-67.50,18.76,-10.63,-43.85,838.048,24.904,112.520660,37.810696,
18:32:52.711,-66.95,18.50,-10.59,-43.35,838.048,24.904,112.520660,37.810730,
18:32:52.901,-67.36,18.02,-10.63,-43.73,838.048,24.904,112.520660,37.810730,
18:32:53.101,-67.59,17.66,-10.61,-43.98,913.376,24.376,112.520660,37.810770,
18:32:53.311,-68.20,31.63,-10.51,-44.70,913.376,24.376,112.520660,37.810770,
18:32:53.512,-69.86,30.49,-10.58,-46.28,913.376,24.376,112.520660,37.810770,
18:32:53.712,-71.01,30.98,-10.47,-47.34,913.376,24.376,112.520660,37.810810,
18:32:53.903,-70.82,30.93,-10.45,-47.27,913.376,24.376,112.520660,37.810810,
18:32:54.103,-71.20,14.20,-10.81,-47.28,873.736,23.040,112.520664,37.810850,
18:32:54.304,-72.25,14.58,-10.83,-48.35,873.736,23.040,112.520664,37.810850,
18:32:54.504,-74.16,13.54,-10.86,-50.17,873.736,23.040,112.520664,37.810850,
18:32:54.714,-74.86,29.76,-10.70,-50.92,873.736,23.040,112.520668,37.810890,
18:32:54.914,-74.64,29.88,-10.54,-50.67,873.736,23.040,112.520668,37.810890,
18:32:55.104,-73.30,30.83,-10.76,-49.42,941.096,26.504,112.520676,37.810921,
18:32:55.304,-73.73,30.60,-10.91,-49.68,941.096,26.504,112.520676,37.810921,
18:32:55.515,-75.21,30.43,-10.74,-51.12,941.096,26.504,112.520683,37.810951,
18:32:55.713,-76.73,30.31,-10.76,-52.78,941.096,26.504,112.520683,37.810951,
18:32:55.913,-77.56,29.19,-10.64,-53.85,941.096,26.504,112.520691,37.810982,
18:32:56.103,-78.70,27.55,-10.79,-54.82,875.280,25.040,112.520701,37.811011,
18:32:56.303,-79.68,27.07,-10.77,-55.56,875.280,25.040,112.520701,37.811011,
18:32:56.508,-78.98,9.63,-11.08,-54.66,875.280,25.040,112.520711,37.811040,
18:32:56.708,-78.90,9.81,-11.05,-54.79,875.280,25.040,112.520711,37.811040,
18:32:56.908,-79.41,9.16,-11.20,-55.07,875.280,25.040,112.520721,37.811069,
18:32:57.118,-79.59,9.38,-11.10,-55.27,908.192,26.216,112.520721,37.811069,
18:32:57.298,-80.02,10.77,-11.07,-55.90,908.192,26.216,112.520729,37.811110,
18:32:57.508,-80.91,27.13,-10.93,-56.95,908.192,26.216,112.520729,37.811110,
18:32:57.708,-81.15,27.59,-11.00,-57.14,908.192,26.216,112.520729,37.811110,
18:32:57.908,-80.93,27.84,-10.80,-57.13,908.192,26.216,112.520737,37.811150,
18:32:58.108,-81.04,27.71,-10.79,-57.06,862.360,23.168,112.520737,37.811150,
18:32:58.318,-81.15,28.15,-10.70,-57.34,862.360,23.168,112.520744,37.811180,
18:32:58.498,-81.71,7.93,-11.82,-56.13,862.360,23.168,112.520752,37.811211,
18:32:58.708,-81.19,6.72,-11.77,-56.24,862.360,23.168,112.520752,37.811211,
18:32:58.908,-81.92,5.48,-12.00,-56.79,862.360,23.168,112.520760,37.811241,
18:32:59.109,-83.00,4.49,-12.34,-57.06,708.912,21.712,112.520760,37.811241,
18:32:59.309,-81.95,5.28,-12.09,-56.30,708.912,21.712,112.520760,37.811241,
18:32:59.499,-81.69,5.80,-11.91,-55.78,708.912,21.712,112.520771,37.811281,
18:32:59.699,-82.50,7.19,-11.70,-56.08,708.912,21.712,112.520771,37.811281,
18:32:59.909,-82.02,8.62,-11.61,-55.58,708.912,21.712,112.520782,37.811321,
18:33:00.110,-81.36,9.03,-11.59,-55.04,717.320,20.552,112.520782,37.811321,
18:33:00.310,-81.20,28.08,-10.61,-57.41,717.320,20.552,112.520790,37.811358,
18:33:00.510,-79.99,9.38,-11.27,-55.17,717.320,20.552,112.520790,37.811358,
18:33:00.700,-81.04,9.56,-11.38,-54.37,717.320,20.552,112.520790,37.811358,
18:33:00.909,-80.43,29.98,-10.53,-56.89,717.320,20.552,112.520798,37.811396,
18:33:01.109,-79.94,30.12,-10.62,-56.27,729.728,20.376,112.520805,37.811433,
18:33:01.309,-81.25,29.51,-10.65,-57.40,729.728,20.376,112.520805,37.811433,
18:33:01.509,-80.08,30.41,-10.71,-56.27,729.728,20.376,112.520813,37.811470,
18:33:01.699,-79.36,30.40,-10.79,-55.43,729.728,20.376,112.520813,37.811470,
18:33:01.899,-80.87,30.16,-10.68,-56.86,729.728,20.376,112.520813,37.811470,
18:33:02.109,-82.37,30.02,-10.75,-58.03,722.008,20.400,112.520813,37.811470,
18:33:02.309,-83.11,29.96,-10.81,-58.58,722.008,20.400,112.520821,37.811504,
18:33:02.509,-84.02,30.24,-10.79,-59.30,722.008,20.400,112.520821,37.811504,
18:33:02.711,-76.46,6.94,-11.31,-52.15,722.008,20.400,112.520828,37.811539,
18:33:02.901,-76.51,5.73,-11.69,-51.82,722.008,20.400,112.520828,37.811539,
18:33:03.101,-75.97,6.34,-11.66,-51.31,420.936,12.795,112.520836,37.811569,
18:33:03.311,-75.56,7.19,-11.59,-50.94,420.936,12.795,112.520836,37.811569,
18:33:03.506,-75.28,8.25,-11.40,-50.84,420.936,12.795,112.520836,37.811569,
18:33:03.716,-74.76,9.09,-11.29,-50.46,420.936,12.795,112.520844,37.811600,
18:33:03.896,-74.30,10.82,-11.20,-49.96,420.936,12.795,112.520844,37.811600,
18:33:04.106,-74.17,11.13,-11.24,-49.68,645.544,15.910,112.520851,37.811634,
18:33:04.306,-73.76,10.73,-11.23,-49.28,645.544,15.910,112.520851,37.811634,
18:33:04.513,-73.71,9.82,-11.25,-49.40,645.544,15.910,112.520851,37.811634,
18:33:04.713,-73.69,9.44,-11.22,-49.43,645.544,15.910,112.520859,37.811668,
18:33:04.913,-73.24,10.61,-11.01,-49.22,645.544,15.910,112.520859,37.811668,
18:33:05.103,-73.37,11.90,-10.96,-49.41,749.536,19.912,112.520863,37.811705,
18:33:05.303,-73.41,12.73,-10.90,-49.51,749.536,19.912,112.520863,37.811705,
18:33:05.503,-73.80,12.24,-10.90,-49.91,749.536,19.912,112.520863,37.811705,
18:33:05.713,-73.89,12.12,-10.94,-49.95,749.536,19.912,112.520866,37.811741,
18:33:05.913,-73.99,11.80,-11.00,-49.99,749.536,19.912,112.520866,37.811741,
18:33:06.115,-74.51,11.78,-11.02,-50.50,741.048,20.528,112.520866,37.811741,
18:33:06.306,-74.91,12.26,-11.07,-50.78,741.048,20.528,112.520866,37.811741,
18:33:06.507,-75.16,12.64,-11.09,-50.99,741.048,20.528,112.520878,37.811775,
18:33:06.707,-74.81,12.91,-10.96,-50.72,741.048,20.528,112.520889,37.811810,
18:33:06.907,-74.11,13.18,-10.94,-49.96,741.048,20.528,112.520889,37.811810,
18:33:07.121,-74.32,12.69,-10.99,-50.16,464.680,13.575,112.520889,37.811810,
18:33:07.302,-74.66,13.00,-10.98,-50.57,464.680,13.575,112.520893,37.811844,
18:33:07.502,-74.43,12.97,-10.95,-50.41,464.680,13.575,112.520893,37.811844,
18:33:07.702,-75.05,12.71,-11.00,-50.84,464.680,13.575,112.520893,37.811844,
18:33:07.912,-75.79,12.83,-11.02,-51.44,464.680,13.575,112.520897,37.811878,
18:33:08.112,-75.95,12.41,-11.08,-51.58,797.632,17.792,112.520897,37.811878,
18:33:08.312,-75.77,12.02,-11.08,-51.47,797.632,17.792,112.520905,37.811918,
18:33:08.502,-75.63,12.77,-11.04,-51.42,797.632,17.792,112.520905,37.811918,
18:33:08.702,-75.38,12.52,-11.01,-51.26,797.632,17.792,112.520905,37.811918,
18:33:08.903,-75.53,12.04,-11.03,-51.36,797.632,17.792,112.520912,37.811958,
18:33:09.113,-75.63,10.71,-11.13,-51.45,809.736,21.192,112.520912,37.811958,
18:33:09.313,-74.97,10.44,-11.06,-50.88,809.736,21.192,112.520912,37.811958,
18:33:09.503,-74.71,10.49,-11.08,-50.59,809.736,21.192,112.520916,37.811989,
18:33:09.703,-75.85,10.18,-11.10,-51.59,809.736,21.192,112.520916,37.811989,
18:33:09.903,-77.23,9.61,-11.15,-52.77,809.736,21.192,112.520916,37.811989,
18:33:10.113,-78.68,8.06,-11.32,-53.88,801.048,22.152,112.520920,37.812019,
18:33:10.313,-78.47,7.53,-11.42,-53.69,801.048,22.152,112.520920,37.812019,
18:33:10.513,-77.23,8.49,-11.32,-52.80,801.048,22.152,112.520927,37.812063,
18:33:10.703,-77.17,8.67,-11.25,-52.86,801.048,22.152,112.520927,37.812063,
18:33:10.903,-77.15,9.53,-11.14,-52.89,801.048,22.152,112.520927,37.812063,
18:33:11.108,-76.40,10.46,-11.13,-52.22,811.368,22.304,112.520935,37.812106,
18:33:11.308,-76.36,11.11,-11.09,-52.10,811.368,22.304,112.520935,37.812106,
18:33:11.508,-75.95,11.51,-11.07,-51.76,811.368,22.304,112.520943,37.812149,
18:33:11.698,-75.85,10.91,-11.11,-51.64,811.368,22.304,112.520943,37.812149,
18:33:11.905,-76.74,9.23,-11.29,-52.36,811.368,22.304,112.520943,37.812149,
18:33:12.108,-77.01,8.90,-11.34,-52.43,834.288,23.472,112.520943,37.812149,
18:33:12.309,-77.69,8.44,-11.41,-53.12,834.288,23.472,112.520943,37.812149,
18:33:12.508,-78.11,8.67,-11.32,-53.53,834.288,23.472,112.520943,37.812149,
18:33:12.718,-79.75,9.09,-11.22,-54.80,834.288,23.472,112.520950,37.812191,
18:33:12.898,-81.01,8.54,-11.29,-55.83,834.288,23.472,112.520950,37.812191,
18:33:13.108,-81.82,8.15,-11.32,-56.50,820.968,22.920,112.520950,37.812191,
18:33:13.308,-82.16,7.33,-11.53,-56.69,820.968,22.920,112.520950,37.812191,
18:33:13.508,-81.37,6.33,-11.73,-56.13,820.968,22.920,112.520950,37.812191,
18:33:13.708,-81.29,6.72,-11.59,-56.05,820.968,22.920,112.520973,37.812229,
18:33:13.918,-81.17,6.27,-11.63,-55.87,820.968,22.920,112.520973,37.812229,
18:33:14.098,-79.74,6.65,-11.74,-54.75,837.096,22.992,112.520973,37.812229,
18:33:14.308,-79.69,6.80,-11.76,-54.66,837.096,22.992,112.520973,37.812229,
18:33:14.508,-78.84,8.12,-11.58,-53.99,837.096,22.992,112.520973,37.812229,
18:33:14.708,-79.13,8.34,-11.46,-54.25,837.096,22.992,112.520981,37.812271,
18:33:14.918,-80.27,8.40,-11.51,-54.98,837.096,22.992,112.520981,37.812271,
18:33:15.098,-80.47,7.72,-11.61,-55.21,840.024,22.912,112.520981,37.812271,
18:33:15.308,-81.40,6.63,-11.79,-55.57,840.024,22.912,112.520981,37.812271,
18:33:15.508,-80.02,6.36,-11.95,-54.74,840.024,22.912,112.520981,37.812271,
18:33:15.708,-79.46,7.03,-11.77,-54.18,840.024,22.912,112.520988,37.812302,
18:33:15.908,-79.86,7.19,-11.79,-54.17,840.024,22.912,112.520988,37.812302,
18:33:16.110,-79.76,7.19,-11.84,-54.04,842.464,22.824,112.520988,37.812302,
18:33:16.300,-80.86,7.38,-11.85,-54.67,842.464,22.824,112.520988,37.812302,
18:33:16.500,-80.89,7.53,-11.88,-54.76,842.464,22.824,112.520988,37.812302,
18:33:16.710,-81.93,6.32,-12.30,-55.38,842.464,22.824,112.520988,37.812302,
18:33:16.909,-79.89,6.36,-12.29,-54.24,842.464,22.824,112.521004,37.812340,
18:33:17.109,-80.03,5.25,-12.45,-54.06,847.512,23.736,112.521004,37.812340,
18:33:17.299,-79.56,4.87,-12.47,-53.58,847.512,23.736,112.521004,37.812340,
18:33:17.499,-79.89,4.23,-12.81,-53.96,847.512,23.736,112.521004,37.812340,
18:33:17.709,-80.22,4.04,-12.76,-54.38,847.512,23.736,112.521004,37.812340,
18:33:17.909,-81.91,2.70,-13.00,-55.30,847.512,23.736,112.521011,37.812370,
18:33:18.109,-81.34,2.60,-13.11,-54.92,848.072,23.096,112.521011,37.812370,
18:33:18.319,-81.51,1.76,-13.57,-54.85,848.072,23.096,112.521011,37.812370,
18:33:18.499,-80.94,2.16,-13.41,-54.51,848.072,23.096,112.521011,37.812370,
18:33:18.707,-80.83,2.21,-13.59,-54.24,848.072,23.096,112.521011,37.812370,
18:33:18.907,-82.25,0.49,-14.57,-54.68,848.072,23.096,112.521019,37.812401,
18:33:19.107,-83.44,-0.66,-15.25,-55.06,849.144,23.920,112.521019,37.812401,
18:33:19.317,-83.23,-0.70,-15.05,-54.91,849.144,23.920,112.521019,37.812401,
18:33:19.498,-84.18,-0.80,-14.90,-55.43,849.144,23.920,112.521019,37.812401,
18:33:19.698,-84.25,-0.50,-14.73,-55.62,849.144,23.920,112.521019,37.812401,
18:33:19.908,-84.45,-0.69,-15.15,-55.73,849.144,23.920,112.521019,37.812401,
18:33:20.109,-84.86,-1.50,-15.63,-55.89,844.264,24.184,112.521019,37.812439,
18:33:20.309,-83.43,0.39,-14.61,-55.58,844.264,24.184,112.521019,37.812439,
18:33:20.519,-81.28,1.44,-13.70,-54.52,844.264,24.184,112.521027,37.812469,
18:33:20.699,-80.68,2.33,-13.39,-54.05,844.264,24.184,112.521027,37.812469,
18:33:20.909,-81.56,2.19,-13.61,-54.29,844.264,24.184,112.521027,37.812469,
18:33:21.109,-82.62,1.25,-13.97,-54.79,851.384,24.872,112.521034,37.812500,
18:33:21.309,-80.34,2.48,-13.37,-53.48,851.384,24.872,112.521034,37.812500,
18:33:21.509,-77.55,4.18,-12.94,-51.43,851.384,24.872,112.521042,37.812531,
18:33:21.719,-75.59,5.42,-12.50,-50.05,851.384,24.872,112.521042,37.812531,
18:33:21.899,-75.09,6.21,-12.44,-49.64,851.384,24.872,112.521042,37.812531,
18:33:22.109,-75.33,6.41,-12.58,-49.71,842.256,24.728,112.521042,37.812555,
18:33:22.309,-76.02,6.65,-12.44,-50.10,842.256,24.728,112.521042,37.812555,
18:33:22.509,-74.08,9.08,-11.84,-48.81,842.256,24.728,112.521042,37.812555,
18:33:22.719,-73.11,8.85,-11.68,-48.17,842.256,24.728,112.521042,37.812580,
18:33:22.899,-71.42,9.21,-11.58,-46.75,842.256,24.728,112.521042,37.812580,
18:33:23.109,-70.23,9.97,-11.46,-45.70,842.232,24.376,112.521042,37.812580,
18:33:23.309,-69.28,11.18,-11.33,-44.93,842.232,24.376,112.521042,37.812580,
18:33:23.509,-67.99,12.45,-11.22,-43.76,842.232,24.376,112.521042,37.812580,
18:33:23.709,-67.15,13.28,-11.10,-43.05,842.232,24.376,112.521049,37.812618,
18:33:23.915,-67.10,13.31,-11.03,-43.08,842.232,24.376,112.521049,37.812618,
18:33:24.105,-67.46,13.56,-10.99,-43.47,848.720,24.200,112.521049,37.812618,
18:33:24.305,-68.16,13.98,-10.94,-44.23,848.720,24.200,112.521049,37.812618,
18:33:24.505,-67.96,14.78,-10.91,-44.06,848.720,24.200,112.521049,37.812618,
18:33:24.715,-67.96,14.94,-10.87,-44.09,848.720,24.200,112.521057,37.812641,
18:33:24.915,-68.54,14.45,-10.86,-44.68,848.720,24.200,112.521057,37.812641,
18:33:25.105,-69.04,14.13,-10.85,-45.08,848.032,26.344,112.521057,37.812641,
18:33:25.307,-69.43,13.66,-10.84,-45.44,848.032,26.344,112.521057,37.812641,
18:33:25.507,-69.34,13.74,-10.90,-45.36,848.032,26.344,112.521057,37.812641,
18:33:25.709,-69.94,14.37,-10.93,-45.92,848.032,26.344,112.521057,37.812660,
18:33:25.911,-70.14,14.22,-10.93,-46.14,848.032,26.344,112.521057,37.812660,
18:33:26.111,-70.77,14.18,-10.94,-46.74,848.384,24.552,112.521057,37.812660,
18:33:26.301,-70.83,14.09,-10.89,-46.84,848.384,24.552,112.521057,37.812660,
18:33:26.501,-70.21,13.57,-10.93,-46.18,848.384,24.552,112.521057,37.812660,
18:33:26.707,-69.91,14.63,-10.92,-45.95,848.384,24.552,112.521072,37.812672,
18:33:26.907,-69.12,15.16,-10.89,-45.22,848.384,24.552,112.521072,37.812672,
18:33:27.117,-68.59,15.51,-10.88,-44.71,843.840,23.312,112.521072,37.812672,
18:33:27.297,-68.80,16.52,-10.83,-44.96,843.840,23.312,112.521072,37.812672,
18:33:27.507,-68.62,16.90,-10.85,-44.76,843.840,23.312,112.521072,37.812672,
18:33:27.707,-67.80,17.83,-10.79,-43.95,843.840,23.312,112.521072,37.812679,
18:33:27.907,-67.34,18.24,-10.81,-43.49,843.840,23.312,112.521072,37.812679,
18:33:28.107,-67.05,18.86,-10.80,-43.22,841.960,24.288,112.521072,37.812679,
18:33:28.317,-66.73,19.40,-10.81,-42.90,841.960,24.288,112.521072,37.812679,
18:33:28.497,-66.34,19.37,-10.80,-42.49,841.960,24.288,112.521072,37.812679,
18:33:28.707,-65.98,19.45,-10.78,-42.14,841.960,24.288,112.521072,37.812679,
18:33:28.907,-65.23,20.19,-10.80,-41.41,841.960,24.288,112.521080,37.812691,
18:33:29.107,-64.98,20.86,-10.78,-41.20,829.720,23.776,112.521080,37.812691,
18:33:29.318,-65.10,21.09,-10.80,-41.27,829.720,23.776,112.521080,37.812691,
18:33:29.518,-65.26,20.77,-10.79,-41.46,829.720,23.776,112.521080,37.812691,
18:33:29.698,-64.92,20.63,-10.76,-41.16,829.720,23.776,112.521080,37.812691,
18:33:29.908,-64.54,20.95,-10.75,-40.79,829.720,23.776,112.521088,37.812698,
