code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
300236,上海新阳,9.9838,10742.37,6786.99,3955.38,日涨幅偏离值达到7%的前五只证券,0.13,0.07,2018-11-22
300411,金盾股份,9.9567,6962.40,4770.03,2192.38,日涨幅偏离值达到7%的前五只证券,0.13,0.06,2018-11-22
300411,金盾股份,9.9567,6962.40,4770.03,2192.38,日换手率达到20%的前五只证券,0.13,0.06,2018-11-22
300505,川金诺,-10.0032,3401.43,1676.97,1724.46,日跌幅偏离值达到7%的前五只证券,0.06,0.06,2018-11-22
300505,川金诺,-10.0032,3401.43,1676.97,1724.46,日换手率达到20%的前五只证券,0.06,0.06,2018-11-22
300645,正元智慧,-1.481,13781.31,4735.24,9046.07,日换手率达到20%的前五只证券,0.07,0.14,2018-11-22
300682,朗新科技,9.9847,6984.39,3434.15,3550.24,日涨幅偏离值达到7%的前五只证券,0.10,0.11,2018-11-22
300682,朗新科技,9.9847,8430.18,4005.14,4425.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.07,0.08,2018-11-22
300748,金力永磁,-5.8187,4542.30,2473.65,2068.65,日换手率达到20%的前五只证券,0.08,0.07,2018-11-22
300749,顶固集创,-1.2567,4682.40,2110.41,2571.99,日换手率达到20%的前五只证券,0.10,0.13,2018-11-22
600119,长江投资,-9.5865,6409.69,3356.97,3052.72,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.09,0.08,2018-11-22
600172,黄河旋风,10.1449,5949.36,3609.70,2339.66,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.24,0.15,2018-11-22
600386,北巴传媒,10,6224.50,2663.00,3561.50,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.18,0.24,2018-11-22
600418,江淮汽车,10.084,6141.07,4890.23,1250.83,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.42,0.11,2018-11-22
600538,国发股份,10.0719,3573.84,2364.37,1209.46,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.48,0.24,2018-11-22
600824,益民集团,-6.0948,9721.11,3972.82,5748.29,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.13,0.19,2018-11-22
600825,新华传媒,10,19664.57,8222.81,11441.77,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.07,0.10,2018-11-22
601162,天风证券,-7.9755,20387.26,8049.14,12338.12,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.05,0.08,2018-11-22
601162,天风证券,-7.9755,20387.26,8049.14,12338.12,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.05,0.08,2018-11-22
603378,亚士创能,10,4074.97,2664.78,1410.20,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.25,0.13,2018-11-22
603389,亚振家居,-10.0273,7424.09,2638.05,4786.05,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.07,0.13,2018-11-22
603389,亚振家居,-10.0273,7424.09,2638.05,4786.05,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.07,0.13,2018-11-22
603787,新日股份,-2.9321,10554.44,4892.10,5662.34,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.13,0.16,2018-11-22
603787,新日股份,-2.9321,10554.44,4892.10,5662.34,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.13,0.16,2018-11-22
603906,龙蟠科技,10.0478,8829.70,4993.81,3835.88,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.22,0.17,2018-11-22
