code,name,date,bamount,samount,type
000948,南天信息,2019-10-30,555.91,1001.12,跌幅偏离值达7%的证券
000038,深大通,2019-10-30,404.19,0.0,跌幅偏离值达7%的证券
603068,博通集成,2019-10-30,12153.6,4003.3,换手率达20%的证券
300262,巴安水务,2019-10-30,0.0,342.09,跌幅偏离值达7%的证券
002919,名臣健康,2019-10-30,0.0,1423.44,换手率达20%的证券
603666,亿嘉和,2019-10-30,0.0,11310.0,振幅值达15%的证券
002919,名臣健康,2019-10-30,0.0,1423.44,涨幅偏离值达7%的证券
002965,祥鑫科技,2019-10-30,0.0,16.98,连续三个交易日内，涨幅偏离值累计达20%的证券
600052,浙江广厦,2019-10-30,879.97,0.0,振幅值达15%的证券
002372,伟星新材,2019-10-29,0.0,1965.51,跌幅偏离值达7%的证券
002104,恒宝股份,2019-10-29,0.0,2934.4,振幅值达15%的证券
601077,渝农商行,2019-10-29,0.0,13275.31,
300792,壹网壹创,2019-10-29,3006.67,2364.89,换手率达20%的证券
300674,宇信科技,2019-10-29,1310.25,649.02,换手率达20%的证券
300052,中青宝,2019-10-29,417.43,1848.12,连续三个交易日内，涨幅偏离值累计达20%的证券
601077,渝农商行,2019-10-29,0.0,13275.31,无价格涨跌幅限制的证券
300052,中青宝,2019-10-29,417.43,1848.12,涨幅偏离值达7%的证券
300356,光一科技,2019-10-29,0.0,751.85,跌幅偏离值达7%的证券
002351,漫步者,2019-10-29,7701.11,0.0,连续三个交易日内，涨幅偏离值累计达20%的证券
002303,美盈森,2019-10-29,2600.73,5361.21,连续三个交易日内，涨幅偏离值累计达20%的证券
603232,格尔软件,2019-10-29,1316.93,3144.63,振幅值达15%的证券
000895,双汇发展,2019-10-29,0.0,1436.22,涨幅偏离值达7%的证券
002183,怡亚通,2019-10-29,0.0,454.87,涨幅偏离值达7%的证券
002668,奥马电器,2019-10-29,0.0,1349.82,换手率达20%的证券
002143,印纪退,2019-10-29,0.0,3.49,
002410,广联达,2019-10-29,4760.58,13859.31,跌幅偏离值达7%的证券
002117,东港股份,2019-10-29,476.46,0.0,连续三个交易日内，涨幅偏离值累计达20%的证券
002963,豪尔赛,2019-10-28,0.0,5.96,无价格涨跌幅限制的证券
002841,视源股份,2019-10-28,9574.64,9251.35,跌幅偏离值达7%的证券
002044,美年健康,2019-10-28,0.0,4035.03,涨幅偏离值达7%的证券
002962,五方光电,2019-10-28,0.0,1492.67,换手率达20%的证券
002680,长生退,2019-10-28,0.0,49.33,
000915,山大华特,2019-10-28,0.0,2627.75,跌幅偏离值达7%的证券
002919,名臣健康,2019-10-28,968.02,0.0,换手率达20%的证券
000555,神州信息,2019-10-28,5999.9,1033.2,涨幅偏离值达7%的证券
002143,印纪退,2019-10-28,0.0,6.04,
002100,天康生物,2019-10-28,0.0,1595.29,涨幅偏离值达7%的证券
300348,长亮科技,2019-10-28,4232.98,2014.15,涨幅偏离值达7%的证券
002841,视源股份,2019-10-28,9574.64,9251.35,跌幅偏离值达7%的证券
002044,美年健康,2019-10-28,0.0,4035.03,涨幅偏离值达7%的证券
002962,五方光电,2019-10-28,0.0,1492.67,换手率达20%的证券
002680,长生退,2019-10-28,0.0,49.33,
000915,山大华特,2019-10-28,0.0,2627.75,跌幅偏离值达7%的证券
002919,名臣健康,2019-10-28,968.02,0.0,换手率达20%的证券
000555,神州信息,2019-10-28,5999.9,1033.2,涨幅偏离值达7%的证券
