code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
300793,佳禾智能,10,32052.35,21223.99,10828.35,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.15,0.08,2019-11-01
300793,佳禾智能,10,27443.30,16613.21,10830.10,日换手率达到20%的前五只证券,0.13,0.08,2019-11-01
300793,佳禾智能,10,27443.30,16613.21,10830.10,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.13,0.08,2019-11-01
300795,米奥兰特,-8.8228,10086.87,3357.28,6729.59,日跌幅偏离值达到7%的前五只证券,0.07,0.14,2019-11-01
300795,米奥兰特,-8.8228,10086.87,3357.28,6729.59,日换手率达到20%的前五只证券,0.07,0.14,2019-11-01
300797,钢研纳克,44,139.87,136.79,3.08,无价格涨跌幅限制的证券,1.00,0.02,2019-11-01
600093,易见股份,10,81548.55,39866.69,41681.86,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.06,0.07,2019-11-01
600152,维科技术,-4.7386,10274.92,1945.99,8328.93,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.08,0.33,2019-11-01
600216,浙江医药,10.0176,25481.70,16414.27,9067.42,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.21,0.12,2019-11-01
600615,丰华股份,10.0535,6594.11,2344.06,4250.05,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.09,0.17,2019-11-01
600677,航天通信,-9.949,1642.27,752.31,889.96,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.08,0.10,2019-11-01
600747,退市大控,-9.5238,12.83,5.68,7.15,退市整理的证券,0.79,1.00,2019-11-01
600747,退市大控,-9.5238,15.71,6.94,8.77,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.79,0.99,2019-11-01
603081,大丰实业,5.5859,16277.22,10024.40,6252.83,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.29,0.18,2019-11-01
603610,麒盛科技,0.1344,7102.53,4445.07,2657.46,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.06,0.03,2019-11-01
603610,麒盛科技,0.1344,8423.26,5532.92,2890.35,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.06,0.03,2019-11-01
603610,麒盛科技,0.1344,7102.53,4445.07,2657.46,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.03,2019-11-01
603738,泰晶科技,-10,2422.06,950.28,1471.78,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.12,0.19,2019-11-01
603787,新日股份,-9.9747,452.32,96.55,355.78,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.27,1.00,2019-11-01
603787,新日股份,-9.9747,1545.00,296.32,1248.68,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.24,1.00,2019-11-01
603815,交建股份,10.0252,13315.56,8515.64,4799.92,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.21,0.12,2019-11-01
603815,交建股份,10.0252,13315.56,8515.64,4799.92,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.21,0.12,2019-11-01
