GPSTime,Time,NR_gNBId,NR_CellId,NR_PCI,NR_DlFreq,NR_UlFreq,NR_BandWidth,NR_MeaObjNum,GPSLongitude,GPSLatitude,GPSHeigh,NR_OptimalAvgRsrp,NR_OptimalAvgSinr,NR_OptimalAvgRsrq,NR_OptimalAvgRssi,NR_CSI_RS_Single_RSRP_Rx_avg,NR_CSI_RS_Single_SINR_Rx_avg,NR_UL_MCS_1,NR_PUSCH_BLER_1(%),NR_UL_Rate_PHY_1,NR_UL_Rate_PDCP_MCG,NR_UL_Rate_PDCP_SCG,NR_CQIValue_1,NR_UL_RI,NR_DL_RB,NR_PDSCH_BLER_1(%),NR_DL_RI,NR_DLStreamNumTotal,NR_DL_Rate_PHY_1,NR_DL_Rate_PDCP_SCG,NR_DL_Rate_PDCP_MCG,NR_CSI_RS_Single_TB0_CQI,NR_CSI_RS_Multi_TB0_CQI
2019/3/3/ 17:22:8,17:22:08,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-90.76,17.39,-10.43,-67.47,-89.125,24.5,7,10.16,35848.46,0,617286.9,255,2.0,1,28.42,2.8,107,60.368,4.64,0,15,NaN
2019/3/3/ 17:22:9,17:22:09,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-89.21,18.58,-10.43,-65.73,-87.5,26.5625,10,10.5,56266.13,0,607740.7,255,2.0,1,33.98,2.7,92,53.496,4.64,0,15,NaN
2019/3/3/ 17:22:10,17:22:10,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-92.74,14.79,-10.18,-69.46,-92.3125,21.25,6,9.83,61803.11,0,620733.8,255,2.0,1,5.63,2.0,70,53.288000000000004,4.64,0,15,NaN
2019/3/3/ 17:22:11,17:22:11,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-98.25,7.04,-11.94,-73.96,-96.125,12.75,2,7.5,24255.27,0,614913.1,255,2.0,1,35.83,2.6,128,71.904,4.64,0,10,NaN
2019/3/3/ 17:22:12,17:22:12,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-94.5,5.27,-11.26,-70.03,-94.5625,18.875,5,9.16,21034.18,0,613003.8,255,2.0,1,30.69,1.4,96,48.28,4.64,0,15,NaN
2019/3/3/ 17:22:13,17:22:13,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-92.95,3.32,-12.28,-68.03,-93.875,20.625,6,10.16,41317.69,0,613460.0,255,2.0,1,42.5,3.0,126,64.44800000000001,4.64,0,14,NaN
2019/3/3/ 17:22:14,17:22:14,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-96.41,1.0,-13.64,-70.53,-96.1875,18.5,5,8.66,33310.5,0,602426.9,255,2.0,1,44.17,2.5,122,69.48,4.64,0,12,NaN
2019/3/3/ 17:22:15,17:22:15,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-97.19,2.42,-12.37,-71.97,-97.125,16.8125,2,9.66,23321.71,0,605544.3,255,2.0,1,39.13,1.8,115,57.424,4.64,0,12,NaN
2019/3/3/ 17:22:16,17:22:16,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-94.62,4.81,-12.67,-69.13,-93.75,18.625,3,8.16,18894.17,0,616661.8,255,2.0,1,34.23,1.8,118,43.824,4.64,0,12,NaN
2019/3/3/ 17:22:17,17:22:17,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-90.81,8.98,-11.25,-66.16,-90.6875,17.125,5,8.83,24950.11,0,617988.1,255,2.0,1,41.03,2.8,101,56.76,4.64,0,13,NaN
2019/3/3/ 17:22:18,17:22:18,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-87.85,13.61,-10.37,-63.97,-88.3125,19.375,8,8.16,38635.33,0,615918.4,255,2.0,1,22.09,2.4,87,56.36,4.64,0,13,NaN
2019/3/3/ 17:22:19,17:22:19,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-90.37,14.45,-10.43,-67.28,-91.875,17.4375,11,10.83,61724.41,0,609954.1,255,2.0,1,18.07,2.2,80,68.368,4.64,0,12,NaN
2019/3/3/ 17:22:20,17:22:20,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-88.24,14.89,-10.3,-64.48,-87.5625,25.25,10,9.16,57259.63,0,613806.4,255,2.0,1,26.37,2.6,97,66.592,4.64,0,15,NaN
2019/3/3/ 17:22:21,17:22:21,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-88.42,15.74,-10.62,-65.02,-88.25,24.6875,11,8.0,69471.56,0,612513.8,255,2.0,1,17.07,2.1,80,73.368,4.64,0,15,NaN
2019/3/3/ 17:22:22,17:22:22,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-91.21,8.94,-11.35,-66.99,-89.0625,19.8125,5,8.66,56947.63,0,602680.4,255,2.0,1,17.07,2.1,79,68.616,4.64,0,13,NaN
2019/3/3/ 17:22:23,17:22:23,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-90.77,8.25,-11.53,-66.55,-89.5,23.1875,4,9.0,25594.01,0,614989.1,255,2.0,1,15.0,2.8,83,56.464,4.64,0,15,NaN
2019/3/3/ 17:22:24,17:22:24,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-94.93,6.03,-11.72,-70.76,-93.9375,18.3125,6,13.33,35420.7,0,595634.7,255,2.0,1,35.51,3.3,110,54.4,4.64,0,13,NaN
2019/3/3/ 17:22:25,17:22:25,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-90.82,9.39,-10.83,-66.16,-87.8125,19.75,4,6.83,32554.41,0,602359.3,255,2.0,1,30.28,2.3,104,67.168,4.64,0,15,NaN
2019/3/3/ 17:22:26,17:22:26,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-93.24,8.27,-11.28,-69.45,-91.9375,18.125,4,11.16,28891.18,0,612015.4,255,2.0,1,10.53,2.0,75,61.56,4.64,0,12,NaN
2019/3/3/ 17:22:27,17:22:27,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-89.53,10.15,-11.09,-65.7,-88.125,21.4375,6,7.5,28943.22,0,611973.1,255,2.0,1,22.83,2.5,94,61.232,4.64,0,15,NaN
2019/3/3/ 17:22:28,17:22:28,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-94.71,5.92,-11.4,-69.89,-92.125,14.9375,3,9.16,39012.45,0,610224.4,255,2.0,1,24.18,2.5,90,64.656,4.64,0,15,NaN
2019/3/3/ 17:22:29,17:22:29,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-91.61,8.77,-10.73,-67.21,-88.4375,16.375,4,9.0,20699.49,0,608644.6,255,2.0,1,19.1,1.6,94,51.952,4.64,0,15,NaN
2019/3/3/ 17:22:30,17:22:30,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-89.99,12.17,-10.87,-65.96,-87.125,19.0,4,8.33,31966.1,0,603212.6,255,2.0,1,19.05,2.8,90,50.736000000000004,4.64,0,14,NaN
2019/3/3/ 17:22:31,17:22:31,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-88.22,12.65,-10.54,-64.54,-86.375,18.875,5,9.83,29199.95,0,606448.2,255,2.0,1,29.9,2.9,84,58.536,4.64,0,15,NaN
2019/3/3/ 17:22:32,17:22:32,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-91.55,8.27,-11.48,-66.64,-89.6875,13.875,4,8.66,23026.38,0,595930.4,255,2.0,1,11.69,2.3,79,53.44,4.64,0,12,NaN
2019/3/3/ 17:22:33,17:22:33,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-92.14,7.68,-11.23,-67.61,-89.6875,14.1875,5,8.5,40227.81,0,617886.8,255,2.0,1,4.17,1.3,71,46.0,4.64,0,12,NaN
2019/3/3/ 17:22:34,17:22:34,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-95.02,3.2,-12.26,-69.69,-92.875,8.75,6,10.5,40716.73,0,619559.4,255,2.0,1,0.0,1.5,68,44.128,4.64,0,9,NaN
2019/3/3/ 17:22:35,17:22:35,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-92.66,3.72,-12.08,-66.42,-90.0,8.5,7,8.16,31703.52,0,613510.7,255,2.0,1,1.32,1.0,79,45.424,4.64,0,9,NaN
2019/3/3/ 17:22:36,17:22:36,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-92.73,4.38,-12.44,-67.5,-90.625,7.0625,11,9.66,64098.63,0,607859.0,255,2.0,1,0.0,1.0,72,45.728,4.64,0,7,NaN
2019/3/3/ 17:22:37,17:22:37,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-96.99,-1.65,-15.05,-68.12,-94.25,2.1875,6,8.83,61756.8,0,615867.7,255,2.0,1,2.86,1.6,69,48.096000000000004,4.64,0,6,NaN
2019/3/3/ 17:22:38,17:22:38,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-95.85,-1.48,-14.71,-68.04,-93.625,2.5625,4,8.5,28244.3,0,598878.8,255,2.0,1,0.0,1.0,68,39.224000000000004,4.64,0,5,NaN
2019/3/3/ 17:22:39,17:22:39,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-92.85,3.0,-12.84,-67.06,-90.5625,7.0,5,8.83,28395.28,0,604868.4,255,2.0,1,0.0,1.0,68,39.576,4.64,0,7,NaN
2019/3/3/ 17:22:40,17:22:40,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-93.93,3.63,-11.85,-68.82,-92.8125,3.5,5,10.33,33569.44,0,608365.9,255,2.0,1,0.0,1.0,67,40.111999999999995,4.64,0,3,NaN
2019/3/3/ 17:22:41,17:22:41,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-98.08,-1.81,-15.23,-69.18,-95.5625,-1.75,6,8.83,39102.06,0,612758.8,255,2.0,1,0.0,1.0,68,40.016,4.64,0,1,NaN
2019/3/3/ 17:22:42,17:22:42,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-100.6,-3.62,-15.68,-72.12,-98.0625,-0.3125,5,9.0,34994.66,0,611457.8,255,2.0,1,0.0,1.0,68,39.584,4.64,0,2,NaN
2019/3/3/ 17:22:43,17:22:43,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-102.94,-1.99,-14.4,-75.29,-100.9375,0.875,3,9.16,30626.81,0,617515.1,255,2.0,1,1.45,1.0,68,40.224000000000004,4.64,0,3,NaN
2019/3/3/ 17:22:44,17:22:44,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-102.08,-0.03,-13.49,-74.44,-100.3125,1.625,4,10.66,21685.97,0,595643.2,255,2.0,1,5.33,1.0,80,40.56,4.64,0,4,NaN
2019/3/3/ 17:22:45,17:22:45,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-97.93,-0.97,-14.12,-70.3,-96.75,2.4375,4,9.0,25629.02,0,601109.0,255,2.0,1,7.89,1.0,72,41.184,4.64,0,2,NaN
2019/3/3/ 17:22:46,17:22:46,31,4,7,3450000,3450000,100,1,0.0,0.0,0.0,-94.27,5.66,-11.29,-70.03,-98.125,4.3125,16,33.9,29934.53,0,1369091.0,255,2.0,1,2.56,1.3,91,46.06399999999999,0.0,0,11,NaN
2019/3/3/ 17:22:47,17:22:47,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-96.74,4.82,-12.66,-71.0,-100.5,1.1875,11,14.16,82764.24,0,606693.1,255,1.4632459999999998,1,37.33,1.0,110,58.608000000000004,0.0,0,8,NaN
2019/3/3/ 17:22:48,17:22:48,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-96.51,4.2,-12.0,-71.7,-98.1875,3.1875,16,9.33,54691.67,0,587989.3,255,1.633333,1,8.0,1.0,75,61.6,0.0,0,10,NaN
2019/3/3/ 17:22:49,17:22:49,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-96.62,5.51,-11.64,-72.0,-97.875,6.0,18,9.33,60761.68,0,612775.7,255,1.0,1,2.17,0.7,68,57.096000000000004,0.0,0,11,NaN
2019/3/3/ 17:22:50,17:22:50,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-98.99,3.9,-12.34,-73.86,-97.875,5.625,17,10.0,59359.62,0,603153.4,255,1.0,1,3.16,0.9,69,59.903999999999996,0.0,0,11,NaN
2019/3/3/ 17:22:51,17:22:51,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-97.12,3.57,-12.01,-72.26,-96.0625,5.4375,16,9.0,57222.68,0,603854.6,255,1.0,1,3.3,0.9,67,56.08,0.0,0,11,NaN
2019/3/3/ 17:22:52,17:22:52,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-95.55,4.96,-12.14,-70.65,-94.5625,7.75,16,10.16,56898.73,0,608171.6,255,1.0,1,0.0,1.2,68,35.616,0.0,0,12,NaN
2019/3/3/ 17:22:53,17:22:53,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-95.16,5.4,-11.75,-70.79,-95.5,6.5625,16,9.0,56667.66,0,606034.2,255,1.0,1,0.0,1.6,66,40.896,0.0,0,11,NaN
2019/3/3/ 17:22:54,17:22:54,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-99.68,-0.57,-14.47,-72.61,-97.625,0.5,16,8.83,56674.57,0,603491.4,255,1.0,1,1.47,1.5,68,39.216,0.0,0,8,NaN
2019/3/3/ 17:22:55,17:22:55,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-101.25,-2.87,-15.17,-72.96,-98.0625,0.375,16,8.5,56340.88,0,600374.1,255,1.0,1,5.71,1.0,71,33.816,0.0,0,9,NaN
2019/3/3/ 17:22:56,17:22:56,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-100.62,-4.55,-16.26,-71.32,-103.375,-6.0,16,8.0,56585.45,0,605459.8,255,1.0,1,1.47,1.0,67,34.416,0.0,0,5,NaN
2019/3/3/ 17:22:57,17:22:57,312,1,605,3450000,3450000,100,1,0.0,0.0,0.0,-103.18,-3.78,-18.29,-76.98,-95.75,6.0625,12,26.94,51269.48,0,1084368.0,255,1.31,1,2.82,1.0,72,30.912,27.84,0,12,NaN
2019/3/3/ 17:22:58,17:22:58,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-95.08,2.48,-12.23,-68.8,-93.5625,5.625,5,21.5,46706.96,0,902280.3,255,1.521858,3,22.43,1.3,91,89.976,4.64,0,13,NaN
2019/3/3/ 17:22:59,17:22:59,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-98.29,4.18,-11.84,-73.8,-98.125,2.25,3,12.66,20656.59,0,601007.6,255,1.625,1,0.92,0.8,80,72.616,4.64,0,7,NaN
2019/3/3/ 17:23:0,17:23:00,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-96.85,1.56,-13.25,-70.85,-96.0625,2.4375,2,17.83,15339.81,0,594789.9,255,2.0,1,4.46,0.9,88,64.896,4.64,0,9,NaN
2019/3/3/ 17:23:1,17:23:01,31,4,7,3450000,3450000,100,1,0.0,0.0,0.0,-94.16,1.53,-12.53,-68.25,-94.875,0.0,6,25.68,19146.63,0,862566.2,255,1.793333,1,2.75,0.8,88,62.928000000000004,4.64,0,8,NaN
2019/3/3/ 17:23:2,17:23:02,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-90.13,1.6,-12.63,-64.67,-90.25,1.9375,17,28.5,66796.55,0,1142322.0,255,1.525714,1,37.25,1.2,136,55.272,0.0,0,10,NaN
2019/3/3/ 17:23:3,17:23:03,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-91.29,3.32,-12.42,-65.65,-91.4375,1.6875,11,8.66,74147.37,0,622533.1,255,2.0,1,27.72,1.0,85,46.728,9.280000999999999,0,9,NaN
2019/3/3/ 17:23:4,17:23:04,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-93.92,-0.13,-14.04,-67.19,-91.875,1.3125,12,9.83,64361.06,0,608906.5,255,1.821667,1,4.23,1.0,69,38.192,4.64,0,10,NaN
2019/3/3/ 17:23:5,17:23:05,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-97.78,-2.34,-15.28,-69.19,-96.8125,-2.0,11,11.33,54386.48,0,596783.6,255,1.461667,1,0.0,1.0,69,38.48,4.64,0,5,NaN
2019/3/3/ 17:23:6,17:23:06,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-90.7,4.4,-11.68,-66.1,-90.5625,5.375,11,3.5,52771.25,0,588268.1,255,2.0,1,0.0,1.0,67,34.248000000000005,4.64,0,11,NaN
2019/3/3/ 17:23:7,17:23:07,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-94.68,0.4,-13.68,-67.85,-93.9375,0.375,9,12.33,62505.34,0,613088.3,255,1.86,1,0.0,1.2,68,41.288000000000004,4.64,0,8,NaN
2019/3/3/ 17:23:8,17:23:08,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-89.72,4.75,-11.43,-65.4,-89.6875,5.1875,11,7.83,55427.2,0,593066.5,255,2.0,1,2.9,1.0,71,39.391999999999996,4.64,0,11,NaN
2019/3/3/ 17:23:9,17:23:09,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-93.46,4.25,-12.66,-67.82,-92.1875,2.8125,10,10.16,70031.91,0,609793.6,255,2.0,1,1.45,1.0,67,40.111999999999995,4.64,0,9,NaN
2019/3/3/ 17:23:10,17:23:10,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-90.0,9.23,-10.87,-66.19,-88.4375,10.25,10,9.0,56671.92,0,608855.8,255,1.85,1,0.0,1.0,68,40.111999999999995,4.64,0,13,NaN
2019/3/3/ 17:23:11,17:23:11,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-89.93,9.61,-11.12,-65.96,-88.5625,10.625,9,8.16,57411.32,0,605789.2,255,1.895,1,0.0,1.7,70,45.208,4.64,0,7,NaN
2019/3/3/ 17:23:12,17:23:12,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-88.86,6.34,-11.43,-64.5,-89.9375,5.75,10,14.5,57345.56,0,611609.9,255,2.0,1,1.39,1.4,70,50.976000000000006,4.64,0,5,NaN
2019/3/3/ 17:23:13,17:23:13,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-87.17,7.65,-10.87,-63.65,-87.5,6.875,11,7.5,63302.06,0,592956.7,255,2.0,1,2.86,1.4,69,42.272,4.64,0,8,NaN
2019/3/3/ 17:23:14,17:23:14,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-89.11,8.29,-10.81,-64.86,-87.1875,9.625,10,9.0,64808.07,0,609278.3,255,2.0,1,1.47,2.0,69,50.832,4.64,0,9,NaN
2019/3/3/ 17:23:15,17:23:15,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-86.79,8.2,-11.43,-62.47,-86.375,7.4375,11,8.83,62524.14,0,609633.1,255,2.0,1,4.23,2.0,70,55.32,4.64,0,7,NaN
2019/3/3/ 17:23:16,17:23:16,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-86.75,8.2,-10.75,-62.89,-86.875,8.1875,11,9.66,69782.41,0,603373.1,255,2.0,1,0.0,1.9,68,52.768,4.64,0,8,NaN
2019/3/3/ 17:23:17,17:23:17,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-88.93,7.4,-10.93,-64.6,-89.875,5.5,12,13.66,69527.4,0,615867.7,255,2.0,1,2.86,1.9,71,57.184,4.64,0,8,NaN
2019/3/3/ 17:23:18,17:23:18,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-89.62,9.74,-10.93,-65.85,-88.4375,10.8125,9,8.5,68266.17,0,612277.3,255,2.0,1,6.85,2.0,72,63.12,4.64,0,10,NaN
2019/3/3/ 17:23:19,17:23:19,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-87.52,13.79,-10.62,-64.17,-86.8125,14.9375,8,6.0,48927.8,0,603820.8,255,2.0,1,15.19,2.0,83,72.352,4.64,0,12,NaN
2019/3/3/ 17:23:20,17:23:20,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-86.46,13.93,-10.56,-63.06,-87.875,13.375,9,9.5,60143.42,0,609117.8,255,2.0,1,9.33,2.0,75,76.536,4.64,0,11,NaN
2019/3/3/ 17:23:21,17:23:21,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-86.17,16.04,-10.5,-62.63,-86.125,16.75,9,9.0,53797.22,0,620243.8,255,2.0,1,20.0,2.0,83,75.57600000000001,4.64,0,14,NaN
2019/3/3/ 17:23:22,17:23:22,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-85.64,17.2,-10.43,-62.22,-85.8125,19.375,9,9.5,57321.3,0,622313.5,255,2.0,1,17.28,2.0,81,75.472,4.64,0,12,NaN
2019/3/3/ 17:23:23,17:23:23,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-88.28,16.97,-10.43,-64.97,-89.9375,19.5,9,13.16,55734.34,0,611288.9,255,2.0,1,14.81,2.0,82,76.256,4.64,0,14,NaN
2019/3/3/ 17:23:24,17:23:24,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-91.8,14.66,-10.62,-68.4,-91.0,19.375,9,7.33,59470.88,0,611905.6,255,2.0,1,31.31,2.0,102,71.16,4.64,0,15,NaN
2019/3/3/ 17:23:25,17:23:25,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-93.73,14.05,-10.62,-70.11,-91.8125,18.75,9,8.83,54745.38,0,614195.0,255,2.0,1,25.27,2.1,86,56.184,4.64,0,13,NaN
2019/3/3/ 17:23:26,17:23:26,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-91.13,16.4,-10.5,-67.52,-91.1875,18.0,10,11.5,62244.0,0,611533.9,255,2.0,1,6.94,1.7,73,50.52,4.64,0,14,NaN
2019/3/3/ 17:23:27,17:23:27,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-88.73,17.23,-10.56,-65.17,-87.5,19.8125,9,4.66,55904.54,0,615648.0,255,2.0,1,20.0,2.2,86,53.208,4.64,0,13,NaN
2019/3/3/ 17:23:28,17:23:28,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-91.73,13.2,-10.75,-68.3,-87.3125,20.1875,10,10.5,62457.39,0,607909.7,255,2.0,1,12.82,2.0,82,47.36,4.64,0,14,NaN
2019/3/3/ 17:23:29,17:23:29,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-91.05,13.8,-10.81,-67.76,-88.6875,19.875,9,10.66,59075.31,0,621181.5,255,2.0,1,9.33,1.0,69,40.52,4.64,0,14,NaN
2019/3/3/ 17:23:30,17:23:30,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-88.66,13.15,-10.56,-64.85,-85.0,22.625,7,8.33,56166.67,0,620868.9,255,2.0,1,0.0,1.1,67,40.111999999999995,4.64,0,15,NaN
2019/3/3/ 17:23:31,17:23:31,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-81.99,19.48,-10.56,-58.42,-80.6875,25.125,6,2.5,31110.92,0,612910.9,255,2.0,1,26.09,2.0,92,62.424,4.64,0,15,NaN
2019/3/3/ 17:23:32,17:23:32,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.26,20.94,-10.5,-58.72,-82.6875,27.0625,12,12.0,63029.8,0,619551.0,255,2.0,1,0.0,2.0,68,58.192,4.64,0,15,NaN
2019/3/3/ 17:23:33,17:23:33,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.54,20.69,-10.3,-60.04,-82.375,28.6875,9,9.16,66759.66,0,601303.3,255,2.0,1,2.86,2.0,70,66.77600000000001,4.64,0,15,NaN
2019/3/3/ 17:23:34,17:23:34,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.86,26.15,-10.56,-56.4,-79.125,32.0,8,8.83,48371.34,0,601201.9,255,2.0,1,17.07,2.0,81,61.568000000000005,4.64,0,15,NaN
2019/3/3/ 17:23:35,17:23:35,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-81.45,24.85,-10.62,-57.96,-80.5625,31.125,10,12.0,53596.07,0,594097.2,255,1.8816669999999998,1,2.86,2.0,86,53.12,4.64,0,15,NaN
2019/3/3/ 17:23:36,17:23:36,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-80.64,27.84,-10.37,-57.1,-80.75,30.875,11,8.83,62527.16,0,612218.1,255,2.0,1,27.66,2.0,78,48.656000000000006,4.64,0,15,NaN
2019/3/3/ 17:23:37,17:23:37,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.08,24.93,-10.62,-59.81,-82.5625,28.5625,10,9.0,61617.54,0,622930.2,255,2.0,1,4.23,2.0,71,48.128,4.64,0,15,NaN
2019/3/3/ 17:23:38,17:23:38,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-80.89,26.6,-10.5,-57.51,-83.25,27.875,12,11.5,70550.96,0,608129.3,255,2.0,1,15.19,2.0,80,49.216,4.64,0,15,NaN
2019/3/3/ 17:23:39,17:23:39,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-80.43,28.03,-10.62,-56.81,-80.6875,30.4375,14,4.33,76957.63,0,612843.3,255,2.0,1,15.0,2.0,79,57.536,4.64,0,15,NaN
2019/3/3/ 17:23:40,17:23:40,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-80.8,27.74,-10.56,-57.13,-80.5,30.0625,14,11.0,97362.97,0,578552.9,255,2.0,1,4.29,2.0,70,56.111999999999995,4.64,0,15,NaN
2019/3/3/ 17:23:41,17:23:41,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-81.54,25.32,-10.31,-57.99,-81.25,28.9375,13,8.5,84026.29,0,614811.7,255,2.0,1,8.22,2.2,75,48.352,4.64,0,15,NaN
2019/3/3/ 17:23:42,17:23:42,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.27,25.99,-10.74,-58.8,-83.0625,27.0,13,10.66,87909.61,0,602671.9,255,2.0,1,8.11,2.2,72,51.576,4.64,0,15,NaN
2019/3/3/ 17:23:43,17:23:43,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-84.05,24.34,-10.37,-60.66,-83.0625,27.4375,14,9.33,85621.53,0,622541.6,255,2.0,1,2.86,2.0,70,64.952,4.64,0,15,NaN
2019/3/3/ 17:23:44,17:23:44,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.29,26.39,-10.49,-59.05,-82.5625,27.375,13,8.16,86414.69,0,625236.5,255,2.0,1,8.22,2.0,77,66.976,4.64,0,15,NaN
2019/3/3/ 17:23:45,17:23:45,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.13,25.88,-10.43,-59.46,-81.625,28.5625,13,8.0,88718.52,0,627331.6,255,2.0,1,4.23,2.0,67,63.104,4.64,0,15,NaN
2019/3/3/ 17:23:46,17:23:46,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-81.82,27.58,-10.43,-58.24,-82.625,27.75,15,10.16,90396.34,0,605983.5,255,2.0,1,1.45,2.0,69,70.416,4.64,0,15,NaN
2019/3/3/ 17:23:47,17:23:47,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.72,25.69,-10.46,-60.34,-82.875,27.5625,15,8.0,108112.7,0,615495.9,255,2.0,1,0.0,2.0,69,72.048,4.64,0,15,NaN
2019/3/3/ 17:23:48,17:23:48,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-81.88,28.38,-10.16,-58.74,-82.75,27.4375,15,9.0,105280.5,0,612817.9,255,2.0,1,1.45,2.0,67,75.704,4.64,0,15,NaN
