GPSTime,Time,NR_gNBId,NR_CellId,NR_PCI,NR_DlFreq,NR_UlFreq,NR_BandWidth,NR_MeaObjNum,GPSLongitude,GPSLatitude,GPSHeigh,NR_OptimalAvgRsrp,NR_OptimalAvgSinr,NR_OptimalAvgRsrq,NR_OptimalAvgRssi,NR_CSI_RS_Single_RSRP_Rx_avg,NR_CSI_RS_Single_SINR_Rx_avg,NR_UL_MCS_1,NR_PUSCH_BLER_1(%),NR_UL_Rate_PHY_1,NR_UL_Rate_PDCP_MCG,NR_UL_Rate_PDCP_SCG,NR_CQIValue_1,NR_UL_RI,NR_DL_RB,NR_PDSCH_BLER_1(%),NR_DL_RI,NR_DLStreamNumTotal,NR_DL_Rate_PHY_1,NR_DL_Rate_PDCP_SCG,NR_DL_Rate_PDCP_MCG,NR_CSI_RS_Single_TB0_CQI,NR_CSI_RS_Multi_TB0_CQI
2019/3/3/ 17:6:44,17:06:44,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.12,21.21,-10.37,-54.84,-77.75,28.375,20,10.5,312.91200000000003,0,0.0,255,1.0,272,2.86,1.0,1400,267137.8,266052.9,0,15,NaN
2019/3/3/ 17:6:45,17:06:45,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.55,18.79,-10.43,-56.02,-79.0625,26.25,19,8.5,301.2,0,0.0,255,1.0,272,10.0,1.8,1400,253472.6,252324.9,0,15,NaN
2019/3/3/ 17:6:46,17:06:46,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.82,20.13,-10.5,-56.27,-77.8125,27.0,20,8.83,323.712,0,0.0,255,1.0,272,1.0,1.0,1400,269920.8,267244.0,0,15,NaN
2019/3/3/ 17:6:47,17:06:47,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.87,22.57,-10.49,-53.3,-76.75,26.6875,20,8.83,323.952,0,0.0,255,1.0,272,1.64,1.1,1400,269504.5,268105.8,0,15,NaN
2019/3/3/ 17:6:48,17:06:48,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.59,22.55,-10.31,-54.22,-75.3125,28.5625,21,8.33,339.504,0,0.0,255,1.0,272,1.64,1.0,1400,268590.2,266990.6,0,15,NaN
2019/3/3/ 17:6:49,17:06:49,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.54,23.86,-10.43,-53.04,-74.6875,29.1875,21,9.5,345.408,0,0.0,255,1.0,272,1.14,1.0,1400,270655.8,268840.7,0,15,NaN
2019/3/3/ 17:6:50,17:06:50,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-74.53,26.17,-10.31,-51.08,-73.9375,30.9375,21,9.0,355.48800000000006,0,0.0,255,1.0,272,2.79,1.4,1400,300395.0,294184.7,0,15,NaN
2019/3/3/ 17:6:51,17:06:51,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.56,27.12,-10.3,-52.16,-74.625,31.625,22,8.66,376.32,0,0.0,255,1.0,272,8.79,2.0,1400,399055.2,390812.9,0,15,NaN
2019/3/3/ 17:6:52,17:06:52,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.65,25.62,-10.68,-52.11,-76.1875,30.1875,23,7.66,408.48,0,0.0,255,1.0,272,9.71,2.0,1400,384291.3,381461.0,0,15,NaN
2019/3/3/ 17:6:53,17:06:53,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.08,24.8,-10.56,-53.74,-78.1875,30.4375,24,8.0,431.584,0,0.0,255,1.0,272,10.29,2.0,1400,388082.5,384798.0,0,15,NaN
2019/3/3/ 17:6:54,17:06:54,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.16,23.68,-10.43,-54.04,-79.5625,28.3125,25,7.5,460.336,0,0.0,255,1.0,272,10.9,2.0,1395,437869.5,437935.9,0,15,NaN
2019/3/3/ 17:6:55,17:06:55,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.7,23.69,-10.61,-55.21,-78.625,29.5,26,0.16,484.68,0,0.0,255,1.0,272,10.45,2.1,1397,452932.3,445851.7,0,15,NaN
2019/3/3/ 17:6:56,17:06:56,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.04,27.24,-10.69,-52.29,-73.875,34.8125,26,0.66,484.8,0,0.0,255,1.0,272,7.58,2.0,1398,460580.0,460644.1,0,15,NaN
2019/3/3/ 17:6:57,17:06:57,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-74.89,29.26,-10.5,-51.22,-72.5625,36.1875,26,0.0,484.8,0,0.0,255,1.0,272,7.07,2.0,1400,393206.9,392249.1,0,15,NaN
2019/3/3/ 17:6:58,17:06:58,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.21,31.1,-10.56,-51.78,-75.5625,34.0,26,0.0,484.8,0,0.0,255,1.0,272,5.65,2.0,1400,486632.8,478891.8,0,15,NaN
2019/3/3/ 17:6:59,17:06:59,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.89,31.36,-10.5,-52.34,-73.6875,35.25,26,0.0,484.8,0,0.0,255,1.0,272,5.51,2.0,1396,508476.7,500147.0,0,15,NaN
2019/3/3/ 17:7:0,17:07:00,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.63,27.6,-10.62,-52.0,-76.125,33.5625,26,0.0,484.8,0,0.0,255,1.0,272,5.22,2.0,1398,512328.5,509186.3,0,15,NaN
2019/3/3/ 17:7:1,17:07:01,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-75.12,26.87,-10.56,-51.68,-77.5625,32.6875,26,4.33,526.4,0,0.0,255,1.0,272,0.43,2.0,1400,543548.3,538661.4,0,15,NaN
2019/3/3/ 17:7:2,17:07:02,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.57,22.29,-10.69,-54.78,-79.0625,29.75,26,0.0,484.8,0,0.0,255,1.086667,272,2.43,2.0,1400,531241.1,527763.5,0,15,NaN
2019/3/3/ 17:7:3,17:07:03,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-80.59,20.0,-10.49,-56.81,-79.3125,29.3125,26,0.0,484.8,0,0.0,255,1.0,272,5.36,2.0,1400,514908.6,515480.1,0,15,NaN
2019/3/3/ 17:7:4,17:07:04,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-80.71,19.73,-10.47,-56.42,-78.9375,30.1875,26,0.0,484.8,0,0.0,255,1.0,272,2.14,2.0,1400,533567.4,529351.7,0,15,NaN
2019/3/3/ 17:7:5,17:07:05,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.9,21.94,-10.37,-54.63,-77.375,31.6875,26,0.0,484.8,0,0.0,255,1.0,272,1.07,2.0,1399,539221.8,533651.8,0,15,NaN
2019/3/3/ 17:7:6,17:07:06,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-77.69,23.6,-10.62,-54.15,-75.75,32.75,26,0.0,484.8,0,0.0,255,1.0,272,1.79,2.0,1400,534292.9,531573.5,0,15,NaN
2019/3/3/ 17:7:7,17:07:07,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-76.61,23.5,-10.49,-52.96,-76.0625,32.5,26,0.0,484.8,0,0.0,255,1.0,272,0.43,2.0,1400,543400.9,540266.5,0,15,NaN
