Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
46.152744,81.82,厦门万达影城SM广场店,55,3682,219106.46,45,59.51
34.511815,79.14,金逸天津大悦城IMAX店,56,4669,218672.66,59,46.84
25.053267,64.14,深圳保利国际影城,57,4233,217804.09,66,51.45
58.277577,117.14,中影国际影城武汉光谷天河店,58,6794,216347.78,58,31.84
27.052906,36.32,SFC上影影城（港汇恒隆永华店）,59,2797,214902.88,77,76.83
46.425796,38.81,新影联华谊兄弟影院(望京华彩店),60,4541,214063.68,117,47.14
53.967551,87.12,上海和平影都,61,3659,212982.15,42,58.21
38.449826,75.66,南宁沃美影城,62,4237,212303.54,56,50.11
51.802168,79.65,橙天嘉禾影城深圳卓悦汇店,63,3823,211535.61,48,55.33
50.034445,70.61,海上明珠国际影城上海环球港店,64,3813,211055.30,54,55.35
33.986604,62.41,南京建邺万达广场店,65,4244,209735.56,68,49.42
43.385295,65.42,廊坊万达广场店,66,4252,208941.43,65,49.14
31.506247,53.32,上海松江万达广场店,67,3946,208902.37,74,52.94
39.382848,81.09,广州金逸--无锡光美金逸影城,68,4541,208317.52,56,45.87
43.927140,55.67,郑州奥斯卡熙地港国际影城,69,5066,207122.07,91,40.88
39.780448,47.64,昆明万达影城同德广场店,70,3621,207109.53,76,57.20
34.249303,58.28,大连高新万达广场店,71,5187,206864.90,89,39.88
37.329716,56.30,上海宝山万达广场店,72,3941,206861.72,70,52.49
35.699261,51.34,上海DFC影城（宝山店）,73,5134,206673.43,100,40.26
32.989154,56.15,上海百丽宫影城万象城店,74,3425,205805.30,61,60.09
41.879326,57.47,上海周浦万达广场店,75,3563,205485.69,62,57.67
41.572209,72.84,广州飞扬影城（乐峰店）,76,4662,203319.42,64,43.61
32.105459,62.99,CGV影城 福州东二环店,77,4220,202209.78,67,47.92
32.485281,53.28,红星太平洋影城北京太阳宫店,78,3090,201233.15,58,65.12
46.168032,65.04,深圳市万象影城布吉IMAX店,79,3317,200913.44,51,60.57
46.129915,90.41,保利万和国际影城（北京苹果园店）,80,3707,200184.43,41,54.00
37.046267,43.13,西安高新万达广场店,81,4442,199734.45,103,44.96
37.096553,78.13,北京沃美影城（常营店）,82,4063,199405.83,52,49.08
44.286655,84.90,北京保利国际影城龙旗广场店,83,4415,199072.12,52,45.09
24.500352,47.44,太原龙湖万达广场店,84,4175,197596.18,88,47.33
23.973763,37.53,北京CBD万达广场店,85,2327,197339.67,62,84.80
34.144820,65.25,成都百丽宫影城（太古里店）,86,3589,197164.88,55,54.94
32.483509,50.64,广州番禺万达广场店,87,3393,196592.22,67,57.94
37.244846,71.23,CGV影城 成都高新店,88,3704,196089.84,52,52.94
62.610968,100.26,中影国际影城杭州西溪印象城店,89,4311,195880.21,43,45.44
49.645075,69.94,金逸广州海珠城IMAX店 ,90,3357,195671.35,48,58.29
65.944043,104.38,北京天幕新彩云影城,91,5219,195460.88,50,37.45
45.080500,62.79,CGV星星影城 北京颐堤港店,92,2700,195453.05,43,72.39
42.461062,52.19,广州UA花城汇影院,93,3758,195223.09,72,51.95
37.778334,71.45,CGV影院 郑州正弘城店,94,4144,195124.52,58,47.09
31.754914,52.69,成都金牛万达广场店,95,4426,194291.89,84,43.90
40.849956,49.66,杭州新远国际影城,96,3923,194288.38,79,49.53
37.100223,56.51,英皇电影城-合肥万象城,97,4351,192673.44,77,44.28
38.084893,67.03,郑州二七万达广场店,98,4558,192545.78,68,42.24
47.388666,74.54,中影国际影城珠海华发2店,99,4398,191838.94,59,43.62
44.468292,85.13,卢米埃南京弘阳广场影城,100,4512,189728.10,53,42.05
